dimension1, dimension2
1.174277270342717339e+00,-1.256183541722124229e-02
1.163809351902075795e+00,-5.927102376011087782e-03
9.172491673139537838e-01,-2.105884557098916879e-02
1.178830527935099903e+00,-5.107453033933032072e-02
7.323038377986179626e-01,-4.644440543327977428e-02
1.186652640050954943e+00,1.371855279132010719e-01
1.228229968095004399e+00,5.465824223139463534e-02
1.094705683100851479e+00,7.586668131004517535e-02
9.061065259114372550e-01,3.192351775825434390e-01
1.149371678839391731e+00,2.573921734500255742e-01
8.442919559522314987e-01,1.144622534005755067e-02
1.109895815759255111e+00,2.723128287823392557e-01
1.132623562594245792e+00,1.010896167322529599e-01
8.817902078920312192e-01,4.173881550525734840e-02
9.282921959427499203e-01,3.967626173449537857e-02
8.613815109865904374e-01,4.180964686220975390e-02
8.838072549982920467e-01,2.121953160035359720e-01
1.053950749089960448e+00,8.230349714556497998e-02
1.128635856170287832e+00,-2.254600445053973057e-01
7.487513636898346370e-01,8.438454046260231156e-02
1.343546631232531929e+00,4.685318522802942726e-02
1.200640011184028966e+00,5.231815473521380516e-02
7.157565986765783705e-01,-2.826582133715697109e-01
9.637162867150208534e-01,5.678483377696928042e-02
8.102113261067088734e-01,-7.070732462469787871e-02
7.715480386823010406e-01,1.214187180934539340e-01
9.212522650164310933e-01,-2.136553483644078044e-01
8.441434483777986442e-01,-6.848230213137744549e-02
1.161917256976710000e+00,1.820551967368411461e-01
9.347314941607429706e-01,1.339584786170456288e-01
1.153968689371930090e+00,-1.989861573966360542e-01
9.069300408674912939e-01,8.047445090900587350e-02
1.088772078522366238e+00,-3.254058817071359133e-01
1.089100660842522217e+00,-1.795170000691899970e-01
9.493070477751972547e-01,-2.418361325720426447e-01
1.160020348909331034e+00,-9.399068793178085024e-02
1.088093655694829964e+00,3.499639978435705595e-02
7.055180585592775167e-01,-1.212195233132876693e-01
7.173762588408504337e-01,-1.330129859693515160e-01
1.192361480786651606e+00,-3.460129994266742393e-01
8.574789590710306664e-01,3.576132381896846707e-02
9.387692759630898998e-01,4.473120455945516633e-02
1.284054440616248627e+00,-1.144473124525158814e-01
1.093531491870956218e+00,-1.613286237076473340e-01
9.608261358121430451e-01,-1.303711804207970393e-01
9.161496399335358198e-01,1.484006952894443565e-01
1.202490600053786274e+00,-1.487095496006637582e-02
8.942122404468949570e-01,4.352268470745868784e-02
8.424416035105586342e-01,-5.562346750227628589e-02
1.197569072178839455e+00,7.174388365366776710e-02
9.717973704781401878e-01,-5.457302281190126031e-02
1.037073718962398861e+00,1.401427294543343416e-01
7.222337510765532986e-01,-3.349224157841698690e-01
9.514642986703543137e-01,1.257734084081510266e-02
1.119388811294333763e+00,5.697218480452392875e-02
1.253137226330285126e+00,-7.321072962420963059e-02
1.290921807013184042e+00,-1.291425433197866124e-01
1.109899608045953556e+00,-5.365793091539978500e-03
9.941995247916579626e-01,-1.604436044921923876e-01
1.111309357298699174e+00,1.957145873634764943e-01
1.050838850439868910e+00,-8.326469881657549976e-02
1.258163334576484438e+00,-2.449195582338565824e-01
1.116835747250578770e+00,2.505804444028550751e-02
9.282524988496820839e-01,7.398413404606125898e-02
8.643757300801120369e-01,-5.295671810565178578e-02
1.159673943679998542e+00,-1.207760200368910020e-01
1.147042025770145246e+00,6.087079559729753619e-02
1.111096385383950835e+00,-4.996918732520147510e-02
1.009029263724009473e+00,1.430599811167920440e-02
1.276152491137374057e+00,7.265247372977634566e-02
1.191410325302460826e+00,-1.994506028437041320e-02
9.799648461877988881e-01,-7.769755351410481681e-02
6.019218516670133967e-01,3.004685699040368640e-01
7.619328201444321991e-01,1.368027055078580856e-01
9.743774441023681510e-01,1.482354748571094727e-01
9.923238096409235931e-01,-2.519186142024516517e-01
9.776462374667369559e-01,-1.289982660216731636e-01
1.085375658693154444e+00,-1.849321704876782935e-01
1.232182840694203474e+00,-9.341058429837728605e-02
9.132811980599421231e-01,9.477783562858119182e-02
8.222607924201847940e-01,1.115033990030970257e-01
9.075022834249387715e-01,2.725275814133755470e-02
1.030906988198078800e+00,-5.464682820816160747e-02
1.049428620115646638e+00,1.032952243336404119e-01
9.204370569944947400e-01,-2.273777120606112756e-01
7.505541732604780192e-01,2.694826614286722002e-02
7.791977292306108138e-01,8.721878804750286818e-02
1.035406770263371135e+00,1.331079571474294565e-01
9.743773218055624685e-01,5.767281915293973049e-02
1.021371818947709675e+00,-1.755623079287935845e-02
9.474393457674791241e-01,-6.990093431259587244e-03
1.172417224864021668e+00,-1.052506512176390741e-01
1.188328078341114535e+00,3.435401777647052041e-02
7.886723311755877708e-01,-2.470247687974716777e-01
8.781193345798368188e-01,7.738356292939020664e-02
8.470622479615810274e-01,2.344967795185344192e-02
1.014855037810974192e+00,-5.096863046708979134e-02
6.940989480644772502e-01,-1.538846501527163790e-01
1.267859527269939113e+00,-8.426649955649558044e-02
9.982572961401005029e-01,2.781401839298437983e-01
8.719478454346418772e-01,1.923217561464003744e-01
9.863495722962379864e-01,2.172843040445745777e-01
9.569812722749126976e-01,1.498154888582814703e-01
1.001814157645680492e+00,-3.357575404137473629e-02
9.171345691428827163e-01,2.471417256794668921e-02
1.025607097168400816e+00,1.746064991809695155e-01
1.144327216036974848e+00,7.458155895946613767e-02
1.133487555106974742e+00,6.699722934627448667e-02
8.183570204242962554e-01,4.547657313299604404e-02
1.040410068349642669e+00,1.180785619645639828e-01
1.192220715729623626e+00,-1.561569665007618013e-01
8.680360082027103186e-01,1.310410464366992545e-01
9.543160115664651721e-01,-1.285618529899131002e-01
8.157545637897356539e-01,-2.376650195196593485e-01
1.028389012944565639e+00,6.955700001467034210e-02
9.456281487822968401e-01,8.014993688662301607e-02
9.826305087141904426e-01,-3.974885842719429879e-02
9.707098747643772008e-01,-3.054936816019501733e-01
1.098771777179705422e+00,-2.997343836370965076e-02
1.058488979234934790e+00,1.877918980102308011e-01
1.081003882512762582e+00,-6.560438904310260388e-02
7.594368448193103971e-01,-2.068901713469378095e-02
1.355463152220951262e+00,5.184465831620072018e-02
8.073634176433660548e-01,-2.762152852520368199e-02
1.009738063032975752e+00,-7.307397158845777008e-02
1.036694173460800394e+00,-1.879879716820504476e-01
7.843909534076100032e-01,-2.974424203568831401e-02
7.935927278711357724e-01,-1.323192408976086309e-01
8.575801783793367550e-01,-3.040267102987441114e-02
1.083330410430865420e+00,1.593486590416789417e-01
1.265449241624906795e+00,-6.440413765941928326e-02
6.763115782646422769e-01,1.159111662133696374e-01
9.425321328121890607e-01,-4.729703832914344264e-01
1.204896505803315643e+00,-5.936201232937926564e-02
8.156582412222759260e-01,-4.076027174480714027e-02
1.136980437476024841e+00,-3.850413791990316414e-01
1.462694320612449861e+00,1.544891211245256468e-01
7.989802313935556732e-01,-6.407394282453279799e-02
9.651446362040746463e-01,1.685359125875445785e-01
1.054648293785891422e+00,-9.249591332845430447e-02
1.017092962794596378e+00,1.166065779124528246e-01
1.152870221744326740e+00,-1.055332672516856168e-01
1.129307561034875729e+00,-1.913876320311871382e-01
7.575734996079601657e-01,-1.003652334601111140e-01
8.887806190324739619e-01,-4.471419283566673009e-02
1.127469162980607065e+00,-7.868157936835502853e-02
9.702620880238659318e-01,2.794121309883528317e-02
7.997156023520640700e-01,3.579129200642063302e-01
1.138370202301340450e+00,-4.064585141940975643e-01
9.340903234667994326e-01,1.597886789251349027e-01
1.096480248361020093e+00,1.251855043302032011e-01
9.913198150890117910e-01,1.305902570898467008e-01
1.109984169460529912e+00,7.702729271935613090e-03
1.041647485840572207e+00,-2.788680957777917579e-01
1.079374239586837536e+00,4.884785421042209946e-02
8.898450738000643900e-01,-1.108498344222460935e-01
1.244858458641364685e+00,-1.632160002257309339e-01
8.674625053254141349e-01,-3.579801813655889703e-02
8.311259931678011137e-01,-1.776394174109476032e-01
9.826502064876538878e-01,-7.320420285488914852e-03
1.152065052423112412e+00,1.786001603195289944e-01
7.851064452227203283e-01,2.212893616455268164e-01
1.159212989147934803e+00,-8.717894405910955880e-02
9.495070577998991901e-01,1.943029798159872923e-01
1.201029261451671326e+00,6.732847834787671071e-02
1.091399555679627875e+00,-1.044419707297266076e-01
9.049598055957003284e-01,3.622646268059118158e-01
8.575927786941673903e-01,7.151666334616968435e-02
6.638995752635785674e-01,4.992896343294995348e-02
8.745964421924431464e-01,-1.002262075272668390e-01
1.031782314054390914e+00,1.660181672755701998e-02
1.058005951094468600e+00,-3.679136459419938415e-02
7.268453442592518465e-01,-5.557992179690397078e-02
1.098547897246064720e+00,-1.585826865898339877e-01
1.036305350157873839e+00,-4.932582464621688284e-02
8.688462586979014413e-01,-1.041155641138910744e-02
1.037046031143511016e+00,3.389514559824752249e-02
9.387923865530312106e-01,2.860799237383012533e-02
1.126239145242347472e+00,-1.144168440969338396e-01
1.065866020606432096e+00,-6.482483815366828217e-02
7.917270797626232426e-01,-1.873309281612457744e-01
8.274962508644574388e-01,9.471803479469631526e-02
9.274340442999897682e-01,1.890271491657438407e-01
8.691129402037817142e-01,1.568623349777232556e-01
8.112917432981958665e-01,-2.563786307681849633e-02
1.034895407852460369e+00,3.005940612962441638e-01
8.232763308783097589e-01,-5.888028106953455132e-02
1.053959546409158010e+00,4.965361399257304381e-02
8.503817067105541305e-01,-1.020766389675565045e-01
1.044283025780777585e+00,1.694312264525884015e-01
1.140904068140337069e+00,5.633944252607785141e-02
1.124741262946083120e+00,-4.625921708626639858e-03
9.037832399973593223e-01,5.211776362640574423e-02
1.111517076786291858e+00,-1.705191676890057406e-01
9.046519872526700423e-01,-5.483997790641173542e-02
8.435457085547840572e-01,-1.599384207790831847e-01
8.333195213142856606e-01,-7.871250387187773978e-02
8.560802059643557449e-01,-1.839278629213494110e-01
8.922152578631851183e-01,-8.569750805699104246e-02
9.527912754264470374e-01,-3.602369575676418051e-02
1.115954824726730354e+00,8.749794995161365441e-02
1.346275626815903070e+00,1.524623899357434587e-01
8.050685533788128900e-01,1.821174917000742965e-01
1.115752952649727181e+00,-2.740236071070857315e-01
1.022362198516277632e+00,2.844032440158354366e-02
1.120453262410547435e+00,-3.107809964144167547e-02
8.094987853497767061e-01,6.198295950735151216e-02
6.686399442783445002e-01,-3.917561261378926796e-02
1.240532293554975851e+00,1.251494012912769960e-01
9.459602206155318660e-01,6.140472511480771917e-02
1.359669920682698985e+00,-2.297155018692223147e-02
1.108693001308320270e+00,-3.289474540850280682e-01
8.229937227525836452e-01,1.192803970856727291e-01
9.381196086005536561e-01,-2.698029167992632149e-01
1.059120503224661558e+00,4.434960365154334144e-02
9.060202895239473087e-01,2.930594524767188291e-02
1.027749584463503174e+00,8.668778674053792543e-02
9.254699642165029605e-01,4.554733318779520534e-02
1.044670811232432328e+00,-1.572734039672941259e-02
5.952191242987630027e-01,-3.006897283977738936e-02
1.058338085601857381e+00,-6.423147011675589546e-02
1.315348629105424605e+00,8.463476086551630084e-02
9.808089136430044874e-01,-1.873950327982005226e-01
1.075546006705991875e+00,-1.740796205607450242e-01
1.117540261720332273e+00,6.481536907225113331e-02
9.136341996400496601e-01,3.624489311076710407e-02
8.490185822286907547e-01,4.311728651189631473e-02
9.542967667923437647e-01,5.110014816303549978e-02
9.838669874369074808e-01,-1.353633891763067476e-01
1.046718771239196100e+00,1.136158902229505163e-01
1.000248318832820171e+00,1.746994017849392566e-01
1.181108132300368263e+00,1.435977541326342345e-02
1.000354178720177956e+00,7.697783060259941190e-02
1.216862624800069348e+00,4.448544653758974149e-02
1.088600802016463920e+00,4.912492121858245270e-02
9.900644025539185877e-01,6.313807400738762760e-03
1.060088968223557027e+00,1.136544481193710876e-01
1.039996406649272176e+00,-6.992703764209250161e-02
1.064610864516154054e+00,-6.211937291822053342e-03
1.287063529313017707e+00,-1.038394053357709901e-01
9.998336684602070479e-01,-1.758587225754510569e-02
1.207597346766740465e+00,-5.430589436261069186e-02
1.170162097410791135e+00,-2.686411024343801635e-01
9.101795706498412297e-01,-2.073546239205574793e-01
1.002794211187259643e+00,9.976208621863994624e-03
1.109033904218802435e+00,1.308397560481291411e-01
1.132063788562294171e+00,3.954276374880866946e-02
7.937709080146968521e-01,-1.015854703462035352e-01
1.115613243969025836e+00,2.065372961771994309e-01
9.190994473613141036e-01,-1.500039256541327304e-01
8.466906462774823616e-01,-9.683811665851556338e-02
7.156768312166090773e-01,-4.707651094819952781e-02
9.612224100842207131e-01,-4.078006800808182258e-02
7.941788571027433852e-01,1.899528636608356635e-01
9.257351963646468507e-01,6.596911737726571245e-02
1.087606273967864468e+00,8.809316551540762041e-02
8.337031634046986328e-01,1.568467273473030110e-01
1.068063075084655367e+00,1.606964671681299084e-01
1.032902320200138169e+00,-1.115948502106691026e-01
9.106374731926825117e-01,-1.788491232627738292e-01
9.063028405762173501e-01,-6.582947632023219801e-03
1.381419826733597311e+00,-1.020521990664505392e-02
1.154052848625274352e+00,-3.226930079275615593e-01
1.039455206625638839e+00,-1.488958515251316006e-01
1.057299475291112234e+00,-9.919910922486231686e-02
1.034963419627491943e+00,2.456949454865141602e-01
9.591711719556939020e-01,3.422726508472040963e-01
1.001218623980159705e+00,7.966974447894890898e-02
1.194531458041184768e+00,1.191341302966772570e-01
9.686004808627901586e-01,5.785622195537712398e-02
1.021573361844694272e+00,-1.992553351984104604e-01
7.335735321418355159e-01,1.203419402401682825e-01
8.447548630682781834e-01,-5.814348558555438445e-02
1.064018747056932002e+00,3.135619124131415192e-01
1.176347612638442230e+00,4.582836078557406961e-02
1.170732332937186815e+00,3.045893306538792200e-01
8.529537390442346600e-01,1.310134761800459124e-01
8.220618598289174406e-01,-6.026357608283557099e-02
9.330888489255966256e-01,1.557496290929298033e-01
8.982238758271797741e-01,4.907686440552213453e-02
7.872280727804159550e-01,3.241214210506659227e-02
9.794803358547824468e-01,-3.838591029595092574e-02
1.036579820624321080e+00,-4.317671534599882080e-03
1.146113865382578645e+00,3.363350427372169271e-02
7.833011739851224453e-01,1.357779615380611850e-02
1.039341714806147898e+00,-1.609577080164928120e-01
1.112891828627067703e+00,-7.235944414677242253e-02
7.517318526424229264e-01,2.460846481033718558e-01
8.201214164848924515e-01,-2.708809334041186179e-01
1.096837052640598831e+00,-6.849631704013285638e-02
9.616960680548223284e-01,4.422999284690885130e-02
8.906068559935134132e-01,-1.642998638950672607e-01
9.673606617029755217e-01,-2.785371032540001068e-01
9.153091566675479740e-01,1.310695355974530185e-01
1.100375566131474692e+00,2.317701314533687218e-01
9.608534742348262547e-01,2.724042466658503983e-02
1.036946427337182453e+00,6.611426953977357635e-02
8.946956715904827995e-01,-2.673951559795739175e-01
1.059231332270581749e+00,-9.695371524538906605e-02
1.002580838071753799e+00,-2.542599455797295849e-01
9.374981678264661111e-01,-1.274160445077860415e-01
8.533346875391203401e-01,-2.677750766443957597e-01
8.765564507604544087e-01,-3.219303293355030553e-03
8.548878332611814512e-01,3.826324439763726607e-03
9.082329252151882804e-01,1.312401362372580260e-01
9.432819636052145462e-01,1.428512384862007552e-02
1.151954935791289936e+00,-4.093493392842277069e-03
1.061077358416461891e+00,-1.338032243069230964e-01
8.270907681578336668e-01,-1.842040451185060768e-01
8.924266734463226491e-01,-3.573304500736252942e-01
1.160117024262368846e+00,8.002868818908730197e-02
6.825548922672077801e-01,2.815638096265779197e-02
9.096750091080241241e-01,1.035307556613128260e-01
8.813039329662154531e-01,-2.079504448387905213e-01
9.391233689852236388e-01,-1.225960288483703697e-01
1.154322146781813885e+00,-1.622027077000730982e-02
8.801658675748209593e-01,4.946631648058229247e-02
9.999403876957614345e-01,-1.676875590847592412e-01
1.012724534600422333e+00,3.730492031846278922e-02
9.956642363316228206e-01,2.601354170687475431e-01
9.337947062930654907e-01,-1.176102565274410733e-01
8.091976061765207007e-01,-1.599872194791187863e-01
8.984070048195139657e-01,1.981647961924624390e-01
9.361691924399178077e-01,-1.211537022446475403e-01
1.120884435495732578e+00,8.038346478934263462e-02
7.586605002897828243e-01,-3.773950243243449215e-02
1.009556327150304522e+00,-3.264897070098311538e-01
1.082056954748473077e+00,4.665768629393072381e-02
1.101832259370147060e+00,-1.608155413952065405e-01
1.107909894130593820e+00,3.668176560327952168e-02
7.758569236014396520e-01,9.322722393407181785e-02
1.074578242002846018e+00,3.433652282928059685e-01
1.153416465390749490e+00,1.382082816548762805e-01
1.205735070414957200e+00,5.582324488717741590e-02
1.075190065036984777e+00,8.294427408191051843e-02
8.136616387097050929e-01,-4.818679485706704214e-03
8.586276316501677552e-01,1.066329429795311902e-02
1.009028369099757905e+00,-1.052058862535155959e-02
9.589279564362694908e-01,1.448486670529936134e-02
1.014065641779729798e+00,1.727740175999180894e-01
1.006771147726437832e+00,-1.150477136191083438e-01
7.630247517878900876e-01,2.425299361988891567e-01
1.062363041426458210e+00,-5.422502770625426544e-02
8.925995607372622098e-01,7.711450314565011094e-03
1.194203490230710152e+00,-4.025958865151214039e-01
8.175866343384792234e-01,3.936271826158101172e-02
1.239872928026017895e+00,1.851963557604023869e-01
1.189283651019379384e+00,-1.574826588345157319e-01
8.560872780306298946e-01,9.275290056748075607e-02
1.039134762762883968e+00,4.406384189637467530e-02
1.186659610693057587e+00,1.550400724564416910e-01
8.956464375038049042e-01,2.391523678366997419e-01
1.054502887504636943e+00,2.318319855937078788e-02
1.052180885462322246e+00,-5.084277299055654092e-02
1.058075414190543295e+00,-9.135050280912954818e-03
1.148794859368556409e+00,1.921451921868365942e-01
1.318200498456494341e+00,-6.575986195327085393e-02
1.131048819917398029e+00,-6.808873190928656227e-02
9.524363002730432681e-01,-1.064914242584915349e-01
1.058659471926640450e+00,6.089442709827744965e-02
9.513426802393530890e-01,1.751471649843752421e-01
9.871396473029930840e-01,7.214783151958918542e-04
9.941776497287933001e-01,-4.954407100633465011e-02
1.000491021721379825e+00,8.893511651430631437e-03
9.933077490734690818e-01,-1.450236284433631688e-04
1.106785735771508072e+00,-3.129309890283185625e-01
8.725810208586116667e-01,4.064917404892397917e-02
8.989051827231644420e-01,1.140534337582805868e-01
7.936424448093821749e-01,2.301177917595469483e-02
1.099250823039322311e+00,-4.970690693651333425e-02
1.021916024899309550e+00,2.794196368497951499e-01
9.705949822787858228e-01,7.689304036163939482e-02
8.826003414342276088e-01,2.179281567395422448e-01
8.505419295749911957e-01,-1.248566878459050900e-01
9.434409192540562650e-01,1.015990989683420997e-01
1.122607571040367125e+00,-8.200634537321695172e-02
1.017708066618269402e+00,1.571366035497515426e-02
9.979137471376782198e-01,-1.002985285689956402e-01
8.520823450894080553e-01,1.248721590995278919e-03
8.432480357907582436e-01,-4.764538254405345508e-02
7.536143690068224377e-01,7.115845357655900538e-02
1.107549345470901336e+00,1.299103027544470657e-01
9.793699433879288208e-01,1.383036795746035719e-01
8.671283194929146898e-01,-5.176129533329069075e-03
1.399681423839224781e+00,-3.139718024841775534e-02
8.758891370707457824e-01,1.036084283608334350e-01
1.231071262066161687e+00,-1.466297776989571311e-01
9.358289716247270018e-01,-5.721547254456325893e-02
9.433122760719816480e-01,-1.606279427006885030e-01
1.124600524742887409e+00,-1.845485640750412770e-01
8.631623562659803683e-01,1.368250169097754154e-01
1.218098765199505218e+00,-3.635182469637096569e-01
1.091786752017038786e+00,3.765851515413465300e-02
1.133278010161537841e+00,-2.494907868034742515e-01
1.212248024905058674e+00,-1.336594960777151841e-01
9.361667579119050675e-01,1.852277533944059196e-01
6.593773420301674015e-01,3.842865711970954411e-03
8.123846095609115192e-01,-5.860971171134494138e-03
7.812276471513471821e-01,1.393094713764466697e-01
1.019621111968602056e+00,-9.885086904466576507e-02
1.089912741762428361e+00,-6.324673315597532930e-02
7.520033051129386692e-01,-2.866216018707541946e-01
1.220193314040616928e+00,1.600104383382398299e-01
9.659442099354389466e-01,4.972987851018877137e-02
1.012976372549679427e+00,-8.954802393402870597e-03
1.256915274246543257e+00,1.805027057065174689e-01
1.054409388719506069e+00,2.448336799766342997e-01
7.052483109211835632e-01,-1.945234538645206068e-01
1.043662826771372343e+00,3.175904893200024587e-02
4.396133545327888248e-01,-1.726129691238015643e-02
1.015522700972435466e+00,1.581887682678270457e-01
1.013650305033392707e+00,-5.658477529929174799e-02
1.014136673917783282e+00,-1.796843033042561932e-01
1.120514212817067756e+00,3.055270497283481615e-02
1.167688047208033097e+00,-7.555249668627385395e-02
1.158379888519322609e+00,-3.548533267575906258e-01
8.921454812103962739e-01,9.003949247501351685e-03
7.950018083270116165e-01,2.870147404996754165e-02
1.173483942950610093e+00,1.571385446876893618e-02
9.791303262767713234e-01,6.863657542516062027e-02
1.098700917164765922e+00,-3.329998758206563752e-03
9.209123579761460121e-01,-4.145798941781583119e-02
1.136650811657912596e+00,-2.567254619184469733e-01
7.680140620020130537e-01,-9.017850386387404882e-02
9.777845612393818442e-01,-1.281161862943507312e-01
1.147750847779247962e+00,-1.429441411067995105e-01
9.394457053290057313e-01,-2.181913390214949289e-01
1.074667404154352024e+00,8.332468466576062327e-02
1.122139745459214355e+00,-1.199941913429676682e-01
9.630755487150366445e-01,-2.554455173925745948e-01
8.198963008648973982e-01,1.544605832165885761e+00
1.067665594961664022e+00,1.856345204370996038e+00
9.441855982538586156e-01,1.739800176091891970e+00
5.859336148187835880e-01,1.302175100447676037e+00
1.160392058372284430e+00,1.992719759409988356e+00
5.197639519615786519e-01,1.238924413744907582e+00
1.239196104024842038e+00,1.945180682349633372e+00
1.412014926021106787e-01,8.842561237334339852e-01
1.450039630130335544e+00,2.176129613619977921e+00
8.763755345607990854e-01,1.592743163073515156e+00
9.430500888250689107e-01,1.692956869085300742e+00
7.809919110584632174e-01,1.563861909639602921e+00
4.258884442016570016e-01,1.123656149097748580e+00
1.070547013662099145e+00,1.800441671059887172e+00
5.062590997314804220e-01,1.220579569784518092e+00
7.298246559867250793e-01,1.474675527266665398e+00
5.918332044683279891e-01,1.325494561208705235e+00
4.787639354778659428e-01,1.202619860082598136e+00
1.331003331480226315e+00,2.185546139659405807e+00
1.241268437850832740e+00,1.982630534675832390e+00
8.690902940579793290e-01,1.641670368995223672e+00
8.585696279786428908e-01,1.570256502004495847e+00
1.157817487609405616e+00,1.871268018670870115e+00
7.024207290561670369e-01,1.366610147015773880e+00
5.952145509742621243e-01,1.359611602059664470e+00
6.252689030827538463e-01,1.373347172562626284e+00
1.106045873931625456e+00,1.911818503116866186e+00
5.921879495883661804e-01,1.412681488883503311e+00
3.626660146756776060e-01,1.092641262607802588e+00
9.638174171987596850e-01,1.743630737741434178e+00
9.025350994569956153e-01,1.664277427684771382e+00
8.403942430282199672e-01,1.535281295410661606e+00
6.175846692989905851e-01,1.379684063587508280e+00
7.028658760129581351e-01,1.427847820157313485e+00
9.047723732116483841e-01,1.632043530667749875e+00
9.169265101620310832e-01,1.616188513963572326e+00
9.288039990381447009e-01,1.709748837498759055e+00
8.026768584849960364e-01,1.511251197414913428e+00
9.386317605487927151e-01,1.654603594684516121e+00
6.949198812231136557e-01,1.406329080856522973e+00
6.652269093562658275e-01,1.476317939676924595e+00
5.314025555634787068e-01,1.249493878890850063e+00
8.285668870752500581e-01,1.592180851977069711e+00
1.039860348888283603e+00,1.841639063885355476e+00
8.212321671429057002e-01,1.543998693166909408e+00
1.029890300298736516e+00,1.753585823403786659e+00
6.109079425296707333e-01,1.406393092972691328e+00
7.168853015046082744e-01,1.498236251614343040e+00
2.751884969484543753e-01,1.037248364033016124e+00
8.219732999090332282e-01,1.578987827723746573e+00
9.097134121228649395e-01,1.614309358482853618e+00
4.482172240875375024e-01,1.187333892613316788e+00
4.498816616546579827e-01,1.226560558325408223e+00
9.337969486606362279e-01,1.725724226456704535e+00
9.003301616946622898e-01,1.679262704605401169e+00
6.525054113138177847e-01,1.346657637202762992e+00
1.326542341740324371e+00,2.108715387030803967e+00
1.065566458384272330e+00,1.773663267460281467e+00
8.523543682963201640e-01,1.574491496430653115e+00
8.867348224873576878e-01,1.636790658836703383e+00
1.372327851972517720e+00,2.089194341520561604e+00
6.928102807485216896e-01,1.522946327333339234e+00
9.266944068510235555e-01,1.616557985303577860e+00
1.013193136808264505e+00,1.738229973667064332e+00
5.036642460056039994e-01,1.249822770977840225e+00
8.025228694733621548e-01,1.555789018160953052e+00
5.019148349512660978e-01,1.264165763178276114e+00
1.390494495387789797e+00,2.076853497337725507e+00
3.691901898257497483e-01,1.230228951238186763e+00
1.041167537022954281e+00,1.793331539566528132e+00
1.307522556063239749e-01,9.032671296830191432e-01
9.178385635871570969e-01,1.673521997591419730e+00
6.241144762548684888e-01,1.334070883962101828e+00
5.398847347244757344e-01,1.233904058025137473e+00
4.818326232609503879e-01,1.231080644489692899e+00
1.271303449065939173e-01,8.124304850319205018e-01
6.081882836141899729e-01,1.284005057806566708e+00
6.938145850026338213e-01,1.449295479763227590e+00
1.042869090136838484e+00,1.746294441999010738e+00
7.384477579321894192e-01,1.440248604957283352e+00
5.539941147720892634e-01,1.274787428422923252e+00
5.050661304272903163e-01,1.273512866819844103e+00
1.031021345936968814e+00,1.771120970958669494e+00
4.337449312997881390e-01,1.193943025308753958e+00
1.153491338540857170e+00,1.902809102115985862e+00
9.542145500734580121e-01,1.826862984735824869e+00
6.627958793376236279e-01,1.366651316256436433e+00
6.479078157330168120e-01,1.392915817840274517e+00
6.707944531114528042e-01,1.473819665017610081e+00
2.914252005647682831e-01,9.895150220536638175e-01
1.375504591489555395e+00,2.195694506155569492e+00
5.125280981672271086e-01,1.291144634936878477e+00
5.446856685781391594e-01,1.307718886232312139e+00
1.125599636599533104e+00,1.918176546563828300e+00
8.855495773565013051e-01,1.679122310046352151e+00
7.978550563493491676e-01,1.594962277321663624e+00
1.383346379976059248e+00,2.111678234778117780e+00
4.428415661482607568e-01,1.245701893361080170e+00
7.435995061835305453e-01,1.551788680842093981e+00
4.287774992776337002e-01,1.112951967242849394e+00
9.710306506360040224e-01,1.696592893529720536e+00
1.076063766104787600e+00,1.799070157028360928e+00
6.889530892441565468e-01,1.423772498329566760e+00
8.393071533762080927e-01,1.586102644872553924e+00
5.299880710217219626e-01,1.240455432066466690e+00
3.032486154648372789e-01,9.547274231589920612e-01
7.076211014441872171e-01,1.328789762581221501e+00
1.078482729579174570e+00,1.819092126502516615e+00
9.611259999444944357e-01,1.740245932808357709e+00
7.872177605679840928e-01,1.490990266992403113e+00
7.061904003767334181e-01,1.487280306007827235e+00
6.861190500109646262e-01,1.444217190848144039e+00
8.585205795141682694e-01,1.578875479630590606e+00
9.781875022887618343e-01,1.714044662790745077e+00
3.044275573627707732e-01,1.082799385479544130e+00
7.086304126549823890e-01,1.517726156731392440e+00
6.357805776560443434e-01,1.346056013367789239e+00
9.921851061421662621e-01,1.642480836348094719e+00
3.007581845886307392e-01,1.061116762015220427e+00
4.964556579268281089e-01,1.327660679207319561e+00
3.392034717174237657e-01,1.106236445809823721e+00
6.664509629315634731e-01,1.478343985601750399e+00
8.180644895867950073e-01,1.536001772742289440e+00
2.075925925967360142e-01,9.703305880143235918e-01
4.927003616044375311e-01,1.248632181404853103e+00
5.554918327031904690e-01,1.302010080099882172e+00
1.000904144862097667e+00,1.761124436143098659e+00
1.149038165770106978e+00,1.868260973978558059e+00
8.455346323716784740e-01,1.631327826006716109e+00
5.707036444034475631e-01,1.226653262980144765e+00
1.893172151502360290e-01,9.444923287841132664e-01
5.625373635405529482e-01,1.281167996306606938e+00
6.484797226841384488e-01,1.363272775697739192e+00
3.402836076835812351e-01,1.058387815454816305e+00
3.834316761510025984e-01,1.217791168231248555e+00
9.414822249147348776e-01,1.724094594378186684e+00
8.705715273631634554e-01,1.613748168664965954e+00
-1.215290863673333943e-01,5.532683430448784856e-01
3.730053901435607666e-01,1.146799377283990395e+00
7.530608831250220625e-01,1.435356261142966217e+00
7.813873296337485730e-01,1.628022373278654733e+00
9.207752409215298472e-01,1.626698359232702895e+00
1.294733779069717317e+00,2.025752231274157822e+00
