dimension1, dimension2
7.384595840998320337e-01,6.339226000990150212e-02
1.018500851193431256e+00,-4.635757279919081042e-01
9.018688926656945881e-01,-2.112806709864477883e-01
9.790233312826908119e-01,-2.426897405831367482e-01
8.780121836991924278e-01,8.677813910183210244e-02
1.325953715149686740e+00,2.271728029866386667e-01
1.086814478550838459e+00,-2.394992624914231427e-01
1.100267438944313447e+00,-2.815165452602819696e-01
1.226644788997184543e+00,-1.837963784129426625e-01
9.020147681355781266e-01,-1.026206022495253917e-01
9.789041704637607699e-01,-2.131878226754197192e-01
1.036742363598647465e+00,-1.706896357114724705e-01
1.103289974046866906e+00,-6.046523297571314987e-02
8.459820292997054514e-01,9.502325570233211005e-02
1.043902183051465204e+00,1.504461671762767905e-01
1.093601940102251424e+00,-2.393908453792756019e-01
1.180528709972804347e+00,-1.323961588708528758e-01
1.069062580808363361e+00,1.658127288741418903e-01
1.007641195974868786e+00,8.611883374202698727e-02
8.667995559336235667e-01,8.069504018629309813e-03
1.118994242820548823e+00,-5.163362477581752152e-01
1.106199011234123120e+00,7.230578131583109691e-02
8.520985508806113717e-01,2.117967285629397678e-01
5.868010814898014793e-01,-1.140397562794360359e-01
1.011151637945408410e+00,-8.165541690717778231e-03
1.292658446551139706e+00,6.501895624031077403e-02
6.256672527319382393e-01,1.157954079497501426e-01
7.326484267478421408e-01,2.449977174638018340e-02
5.071495079254453309e-01,1.161260704470337690e-01
1.501503566171084270e+00,2.859769803827508228e-01
8.825322728970752539e-01,5.715471339153806347e-03
9.885010493086500150e-01,4.273254284912864076e-01
1.182044689458529252e+00,-1.081533216933131675e-02
9.812758603596930529e-01,-1.035189482183434678e-01
1.141232161481312568e+00,-2.085915375054684870e-02
1.086330034628435248e+00,-1.882193921336831055e-01
9.269447239063283162e-01,1.666705554002843592e-01
1.329470367218164029e+00,-7.160529274956337065e-02
7.094031648758805098e-01,6.724476247369930160e-02
9.648586754991643755e-01,-1.180998449355614641e-02
1.090280999997536693e+00,3.478752550596622695e-01
7.212909611304116897e-01,2.409221153364272949e-01
1.148387783124996675e+00,-1.933669539938250859e-01
6.675597838277067542e-01,-9.631312404600372856e-02
1.157312672257925668e+00,2.399096314976574204e-02
9.288627945463604485e-01,-7.155997280335858746e-02
1.277271135415837255e+00,-9.069807463772240619e-02
8.649626639251672966e-01,-2.795017958886355722e-02
9.478260665977925603e-01,-4.621210460912519302e-01
9.139615574985940905e-01,2.277743839992022457e-01
9.010115120936366129e-01,3.154901733684826182e-01
1.205832621216771816e+00,2.092586357714618650e-01
1.153590305092101476e+00,-5.753780784917026520e-02
8.562510455068905735e-01,7.714605261556797822e-02
1.086786487387084055e+00,-1.015753792782164572e-01
1.069970338584710579e+00,2.131200779523159117e-01
1.225470909171785250e+00,1.685829109427834371e-01
1.117987000950629195e+00,-6.656205360276500060e-02
1.031236723716971726e+00,-9.688538732314427859e-02
1.297187781438781551e+00,3.153708523012010434e-01
1.221819980437133912e+00,-1.524013329075527279e-01
1.219752237752812718e+00,1.681373095293961159e-02
1.356034056742026817e+00,-4.732146623204681046e-01
9.008517205455444099e-01,7.330130041699083054e-02
1.336238529974238531e+00,9.044462269023584300e-03
9.643017357931900069e-01,3.846431060203696628e-01
9.280445094885559909e-01,5.526173231394374691e-02
9.253950580561213224e-01,5.961008120502615804e-02
1.114509671072937413e+00,7.857520687511554414e-02
9.996104004376208385e-01,-1.733111838136982552e-01
8.511802143717924762e-01,-5.232078384634267776e-01
9.699350474406851497e-01,2.408472244289154851e-01
7.087709496358893801e-01,-6.821342441964776959e-02
1.071086881423656711e+00,1.339808840088345665e-01
1.020948367259301381e+00,-2.014731199325463240e-02
9.459459024361343005e-01,4.896290701635670484e-01
1.001964670061874951e+00,-7.347595828976376253e-02
1.014194067384592168e+00,-4.155630205467184674e-02
8.960290093547164103e-01,2.331664140539695118e-02
8.675748049641484050e-01,-1.938056701341044630e-01
7.832588925419543546e-01,5.982431648695808735e-02
1.037934896564010723e+00,-1.540525269348740622e-01
6.135740886765030933e-01,1.660680105746710766e-01
8.269333487334249444e-01,-1.774426253276866483e-01
1.373328268104348826e+00,1.641246958184604532e-01
1.078100470310102699e+00,2.886916030952508261e-01
1.137229168698971504e+00,4.240192403774528662e-02
1.376873392311530386e+00,2.315153710718370617e-01
1.198528928018310680e+00,-7.442982950222784902e-03
1.101772381643854271e+00,-1.105265828473172007e-01
9.451926556108434241e-01,1.156637429366202535e-01
8.308044855020764174e-01,3.995395163935611116e-02
8.908027032901570941e-01,-1.647807766223233911e-02
1.002723780158262912e+00,-2.762426364972159765e-01
1.082299448639286066e+00,1.110445421925784215e-01
1.253985889503979267e+00,2.211094806333008603e-02
8.225401041295363758e-01,1.677802855417785954e-01
8.749204199874098808e-01,2.063300924111814705e-01
9.800791062675480170e-01,1.404753816083654516e-01
8.507652798305187503e-01,-8.397519338811951228e-02
1.307001987666987608e+00,8.536851321356751787e-02
1.180778636228017042e+00,1.279387146911646900e-01
1.318524438824858480e+00,7.373175759563702081e-02
1.119469650152151052e+00,1.622143175463794940e-01
1.104962966778172628e+00,7.220472383803296090e-02
7.259586214689675021e-01,9.772425168137718887e-02
1.165898216771223739e+00,-4.587148651513254377e-02
9.777491114544983875e-01,-4.528423309543894160e-02
1.194368245782549298e+00,1.011841528999527090e-01
1.073719870567403589e+00,-1.811980145015256727e-01
8.294238239182633032e-01,-1.453956184226814774e-01
1.121598516512900989e+00,-1.557992615199075073e-02
8.353257548891095396e-01,-9.513274418274986211e-02
7.595396287999085505e-01,-3.057398523222332187e-01
1.185889910442466721e+00,1.418894833144902223e-01
1.008919826412695064e+00,-2.329705676145916726e-01
7.961871711115794392e-01,-1.743775452598179676e-01
8.844223924076681786e-01,-1.482478067066898830e-01
1.111915190142882759e+00,6.505749853597052323e-02
8.291315784639864406e-01,-3.771913281014791508e-01
1.150092345938587446e+00,1.619766491046332677e-02
1.194859463739633920e+00,1.629970286817015168e-01
5.782423993340887192e-01,-2.073917046258890728e-01
6.656648247935599283e-01,-2.007842951585119828e-01
1.222292668473577981e+00,1.842407129632800400e-01
7.871757511246013639e-01,2.577113133754275753e-01
1.066510007463447485e+00,1.116975155971927092e-01
1.012272128250759629e+00,2.197339539770278016e-02
6.972260232898970234e-01,1.857310300098724554e-01
8.957872957812782477e-01,-1.635869996931189549e-02
1.239955272943228604e+00,6.711166147981943719e-02
8.556049361065626302e-01,-2.028556950971204254e-01
1.003706575278219049e+00,-1.372316325872718901e-01
9.227347167308799225e-01,-8.399807597187279595e-02
9.577363071340696532e-01,-1.045830125824726980e-01
9.381479045604528277e-01,-1.758442577026628484e-01
1.329415443763877658e+00,2.003596004115154039e-01
7.982649800389511885e-01,6.822009907017338726e-02
1.221114444539990629e+00,-1.751743839190080809e-01
1.151316235906583163e+00,-2.086101061406288315e-02
1.223960434514689277e+00,-1.171655904804428383e-01
5.984467793810610559e-01,-3.841123350589339264e-02
1.156780994477652369e+00,-1.255240984329457354e-01
9.747470018614655674e-01,2.053191392084842137e-01
5.764952374607903440e-01,-5.788268491048621789e-02
6.942386234726634076e-01,-3.608967763220680917e-03
1.257013842143135607e+00,-1.666308192797692767e-01
1.314024540715542200e+00,5.535685948593574435e-02
1.056384836118075654e+00,-2.720863369797587583e-01
7.662564435808025820e-01,2.700757426701781705e-02
9.526916889660392851e-01,9.833536303370648407e-04
6.952054427625879995e-01,1.372432601280649395e-02
1.173352395844859952e+00,-1.647357565733466311e-01
1.227777162223341767e+00,1.682007566033333346e-01
6.133241607692666575e-01,-5.191808878643051905e-02
1.236191259173754053e+00,3.919210778403526829e-01
8.767525016848307651e-01,-2.339847845753195710e-01
1.194429336079112502e+00,-2.286470841936894677e-02
1.247046554738070023e+00,-2.127516114934317748e-01
4.825613828812650441e-01,1.453975943225883916e-02
1.013931082794860439e+00,-1.017455493494417162e-01
1.170407910584034150e+00,2.960471348636243838e-01
8.381504503938227435e-01,4.813636050121604393e-02
1.069173137224152859e+00,-2.524158397557246802e-01
1.178822394738841650e+00,-5.525275328574511674e-02
1.234686731095864243e+00,-2.475521415045366658e-01
1.128140692820576607e+00,-1.229834368132806666e-01
7.306550275310963460e-01,-2.579395128342494917e-02
1.385533259630182146e+00,-2.660321975021725030e-02
1.339688878078093115e+00,-1.473924527314266798e-02
1.107992628310609629e+00,-8.972285414465515363e-02
6.709322317777310918e-01,3.073907776444258499e-01
9.668923765181380858e-01,8.477079585538478679e-02
8.228141908141630712e-01,-3.346761788481844579e-01
8.962961337432835407e-01,2.121773905210306566e-01
1.245865570703986069e+00,-3.610876379840705086e-02
1.090334239241727010e+00,-3.469442345241903758e-01
1.202316533920803732e+00,-9.009672574507893161e-02
7.226322907792321892e-01,3.800750011133491313e-01
1.095200563401921290e+00,-1.141774101159998694e-01
5.546923721548224773e-01,-1.630480601237887794e-01
8.360337293485458066e-01,1.512085028667106978e-01
1.216467888058134772e+00,-2.818948185348453817e-01
1.199451199249319311e+00,4.924652284958111470e-01
1.261469566968267841e+00,-4.095488965131575121e-01
1.038132323153240222e+00,2.127455818375995900e-01
1.080029511123336450e+00,3.728184610666658294e-01
7.749550601284034279e-01,-9.190497673179986310e-03
1.341285939794049309e+00,1.790412994764576660e-01
7.928700264971147993e-01,1.074800658203984086e-02
1.061895754456806396e+00,-4.147713270193903456e-01
8.127710499989369008e-01,1.478016581446149613e-01
8.260464540557763691e-01,2.875341671970995105e-01
1.011496435658536974e+00,1.737371476875525789e-01
9.967818266660084525e-01,2.834157533572493337e-01
9.843630088944704815e-01,-7.469924546667898457e-02
1.503351910449461482e+00,1.543933337799558714e-01
1.275760518954077494e+00,-2.588560700938870585e-01
8.646394626447378995e-01,1.821699268530232452e-01
9.610919958427280863e-01,-1.222282232562602045e-01
6.672510004664817806e-01,-9.276323993899042442e-02
9.622589745518301818e-01,1.154226947897629141e-01
1.033224938915125346e+00,5.220861366814164711e-02
1.292991019895775029e+00,-1.680964203533515666e-01
6.775921699806007892e-01,2.875752399733669806e-01
1.043604460809425705e+00,7.190322494623678506e-02
1.101911765268860588e+00,-3.260127708367852040e-01
1.150549506723638871e+00,4.585629078707714190e-01
8.901253026731383855e-01,5.076504076132939969e-02
1.065210057234084795e+00,-9.934030711914099143e-02
9.589288618232156836e-01,-3.521609401151122309e-01
9.937325847358837727e-01,-4.044831363245210420e-01
7.456915759249564957e-01,1.235775401684704455e-01
1.322005682893641065e+00,-3.253420365176257212e-01
9.374746457260344501e-01,-2.803510298948084789e-01
1.047003527942619527e+00,2.393769998916305264e-01
7.997697918655890525e-01,-6.161195262619119546e-03
1.019453268426991244e+00,3.667915327289907879e-01
1.387552110610522416e+00,-3.554191008150212744e-02
1.112514976238855979e+00,2.174504766928405664e-01
1.097639804080101200e+00,-2.075256830676073250e-01
8.113423252270862696e-01,-1.434420254542051187e-01
1.105737400256536107e+00,-1.460049080186630321e-01
1.108136401284773420e+00,1.071224759651965563e-01
1.061382540159386156e+00,-8.834372685167848904e-02
8.651775034620980964e-01,-1.290299398792335017e-01
1.096395508857536338e+00,3.037900062513168020e-01
1.390866125193425784e+00,-1.108421318353520618e-01
7.759700597204293171e-01,2.520133628872877063e-01
9.633730601952859018e-01,-5.003247536879647239e-03
8.168694867905483825e-01,3.175424261659058889e-01
8.524264802659683449e-01,-2.771774902290006781e-01
7.373688049019613278e-01,-1.335299311663455668e-01
1.334140916387049458e+00,-4.579222093454038411e-01
9.242158353870543186e-01,-2.714813685764860818e-01
1.181733203778872143e+00,9.488723278929095395e-02
7.019202228207952476e-01,-1.426575487735464998e-01
8.501528125355496401e-01,3.119864451274552142e-01
7.605893102298632025e-01,-2.078840948826030377e-01
1.238385619757594647e+00,2.641039277631817561e-01
8.915088824797491318e-01,-1.802309499883680555e-01
1.277944703742690091e+00,3.241986439836561096e-01
1.215147393631536454e+00,7.722133094935650088e-02
1.059169737894923635e+00,4.114148133760750503e-02
1.093487517267771603e+00,1.617970681920952725e-01
9.917307167041955474e-01,1.770994510662434462e-01
7.206003394309430377e-01,5.746870999691311432e-02
1.054252369880489537e+00,1.038580886966928851e-01
1.028694392952457015e+00,-8.386961918587315656e-03
8.032853133663147016e-01,1.647032991307552374e-01
1.122614013758568952e+00,-1.763784327069641833e-01
6.898790263418894675e-01,-1.000080185857552817e-01
1.299717295189658728e+00,4.958406236783689802e-02
1.169027304769377107e+00,1.593485097683493973e-02
1.026740254102660455e+00,1.513018095697039357e-03
1.030828352711843809e+00,-9.864572495692822129e-02
1.090710201536459589e+00,-3.076837751553918032e-01
8.009487778920167944e-01,6.359703283978498933e-02
1.049631538708566847e+00,1.008212404826732550e-01
1.017656153470585467e+00,-1.897216097196790241e-01
1.306028701394396752e+00,-3.159616543137575787e-03
8.296079642385839614e-01,1.382881251968435532e-01
1.096020363558531496e+00,-1.114451472002101103e-02
1.072523698772134271e+00,-1.432459349901449019e-01
6.609976989499949385e-01,2.370833783278036566e-01
8.246898643726527922e-01,1.656556749081367630e-01
7.213654931798877401e-01,-1.920562082233819023e-02
1.040372836443348215e+00,-4.758270819392258072e-02
1.086408053378857375e+00,-1.934563769376106690e-01
7.818950919654749088e-01,-2.871828276084623655e-01
1.106938638151095944e+00,2.018112297017500001e-01
7.832100676212973012e-01,-2.993712231197490636e-01
6.435632598364425805e-01,4.620482345633959015e-02
7.748253973148829798e-01,4.086263311728213221e-01
9.981215566321970378e-01,1.030845517179043019e-01
1.136786066116469263e+00,7.633581412713369430e-02
7.804296695067938217e-01,3.220800834690045189e-01
8.654468335036152871e-01,-1.273258107875275484e-04
9.747899138442855937e-01,2.344433833029508085e-01
1.017889422932656496e+00,-1.639117101104005103e-01
1.285966165337570688e+00,-3.328925876395577022e-01
1.147063928637169772e+00,1.583402735150765406e-01
9.575480989968744305e-01,8.066893568022859284e-02
9.876342222919634040e-01,9.782989322526469689e-02
1.270758266386674773e+00,4.750756590630117460e-01
1.106265087570974970e+00,-7.828447517222650309e-02
6.088777649766745625e-01,8.375716445478947891e-02
6.184930860461080870e-01,-3.281857273234115024e-02
9.116392280744282095e-01,4.519787394144683113e-01
1.089823364261977456e+00,-1.796106226301383835e-01
1.076455870417738270e+00,-2.267815583108782895e-01
8.704508573429659002e-01,-1.980503606524512683e-01
1.072594989402195775e+00,3.162270815266057800e-01
1.147145229322622306e+00,9.657268687526819606e-02
8.160282332267123628e-01,5.531523747927257623e-02
1.095424239038788938e+00,-1.029179443328718802e-01
7.750607421361075389e-01,-2.001354786952871945e-01
8.852128704677520998e-01,1.782050663981672722e-01
1.070466382191032961e+00,-5.300058713894560958e-01
8.057820160911158824e-01,-5.537325625163326548e-02
1.286140156077345775e+00,-1.069164670972000408e-01
7.727521327943276397e-01,8.528735282841477805e-02
1.288870318025225448e+00,-5.376265364673601943e-02
8.676899363267592813e-01,1.149875755377108427e-01
9.663356303289752924e-01,-2.587552833468141356e-01
1.076701110308436959e+00,-3.092492978019394448e-02
1.037143975256689776e+00,-2.014115221013640031e-02
1.316315819978762125e+00,1.841573168914151237e-01
9.386524117718054727e-01,-3.019967757303047562e-01
9.531983790046913985e-01,3.582094993074098205e-02
1.291841540140157507e+00,-1.587860892002007918e-01
1.132557159358702492e+00,4.526408398993990723e-01
6.600733141831515161e-01,1.492271979170921581e-01
7.188455447156758549e-01,3.663795559477766445e-02
1.235878525366934433e+00,5.302127548256920786e-01
1.151326313755535846e+00,3.221422301968163149e-01
9.686532740141944320e-01,-1.920157487709626687e-01
1.266986598714162859e+00,-2.510182942349135082e-01
6.811573097197228810e-01,-1.438346143561439194e-01
8.435907641938964474e-01,-1.514549369433831616e-01
9.738471910556952826e-01,3.460873555151417480e-01
8.410240978564638148e-01,1.204396439652125617e-01
1.139289815400572614e+00,5.451192372630092597e-01
9.083049737658229761e-01,2.876512289005045964e-01
1.524242394819540269e+00,-2.818270719341066100e-01
1.247304053697476434e+00,6.233235012134065445e-02
8.504610332227149350e-01,1.721132392972390956e-01
1.393221956847541687e+00,1.162464700413922691e-01
1.199285646033758646e+00,-1.527548407984952866e-02
6.980621924097498709e-01,-2.148395896851595932e-01
1.281331309574009092e+00,5.131923288242730419e-02
1.027523053611183457e+00,-1.526759271088500292e-01
1.082052368594258684e+00,-2.029600213479826679e-02
1.206149869974436184e+00,1.708285254509804008e-01
9.954077970984415158e-01,1.942267590858102744e-01
1.148707202764679858e+00,-2.899704983050120921e-01
9.820271736958710029e-01,-5.173128981790772740e-02
7.305637349023583749e-01,-9.673941976731598169e-02
6.976328868089287649e-01,-1.117236166862948937e-01
1.043221238902042325e+00,-2.276375784896613463e-01
5.206860561827143519e-01,-2.356309133535235967e-01
7.967366470453518534e-01,9.117273620899535302e-02
1.003431543503842782e+00,4.493537780012556992e-01
9.530338800947034672e-01,6.648279527313373516e-02
8.271055086712656434e-01,1.948853803204255719e-01
1.182633011594599548e+00,-2.961993993476446166e-02
1.339935169771085288e+00,6.280669353035869817e-02
1.348478016284172298e+00,1.746285618575481591e-01
1.068748313234967329e+00,-4.416299153554782975e-01
7.391060857346907209e-01,1.347138718118063294e-01
1.111579638333269671e+00,-2.768101165792447027e-01
1.051108979164479873e+00,-7.255155985881929503e-02
8.375812405581191111e-01,-9.033369440346492030e-02
9.225633408915748790e-01,2.433082768044356192e-02
8.484485757375788140e-01,3.399111260754727470e-01
1.056324642096107436e+00,-1.187204957443758202e-01
7.141462283265401778e-01,1.425244006959856639e-02
1.229003518704461451e+00,-7.385054105605730335e-02
6.844592070274315709e-01,2.245004762944712278e-03
1.278864696744963503e+00,2.975250317891996454e-01
1.269072398830867421e+00,-2.269389217901534028e-01
1.069500263720473576e+00,-2.342792070386419678e-01
6.402454421110552740e-01,-1.874743539146336152e-02
1.365303391561865531e+00,8.125540932077717632e-03
1.483412815061553092e+00,-1.892228189471887034e-01
9.451803226787872658e-01,4.330914587605097510e-02
1.067946650469122405e+00,2.046439742972528952e-01
1.317826493526577769e+00,3.265307952493965438e-01
1.104844346772665853e+00,4.254198087122722516e-01
7.455264225904688624e-01,2.525484282757919918e-01
8.290329242908661689e-01,-1.039836837615737974e-01
7.149378588263195500e-01,2.261593081609554121e-02
1.244470143889942371e+00,4.062824593768057935e-01
8.135519435451213921e-01,1.508410791362608805e-01
1.006036029005442423e+00,3.925075650435325830e-02
6.585819391807352652e-01,-5.324139022630537676e-02
9.955015690187365429e-01,2.176973629980545263e-02
1.136752218255846714e+00,-1.599050390774570118e-02
1.182828941079071106e+00,1.942711245404952214e-01
1.278304791597990597e+00,1.087380320780563098e-01
1.014486147743465017e+00,6.145111212744730489e-01
1.058367728403217578e+00,-1.964783504917707591e-01
1.031762625691840851e+00,-2.483772795158548097e-01
9.282026888880433591e-01,-2.241210721656492280e-02
1.061121953715966848e+00,-2.007967522633429674e-02
7.981788849755416804e-01,-1.786556512543536687e-02
1.211196286859886007e+00,-3.337759636962091547e-01
1.036190595434854478e+00,-1.887878458208085142e-01
9.377510742788863762e-01,1.337882744909917043e-01
9.916160408795089420e-01,-1.869060275868632826e-01
9.417661047182006584e-01,-9.203976290164995761e-04
1.393190955000263465e+00,-1.901728126747010972e-01
1.008779515823453377e+00,-3.495143733640881933e-01
9.638519567001725408e-01,6.140904929088961822e-02
1.218343118485132326e+00,1.612448510796604118e-01
1.156615217243116778e+00,-2.248503166914408435e-01
7.891972653373029445e-01,8.486094701601983037e-02
1.098644684484325396e+00,-2.948520262494089827e-01
1.370693237851521529e+00,-4.231516665156751650e-02
8.944780982596662877e-01,1.966425473562094517e-01
1.039477768562759419e+00,-1.091120497784256634e-02
1.043323734650362544e+00,-1.074394463558981799e-01
9.945257609686233291e-01,2.125179621042740663e-01
6.919757742115516530e-01,-2.067355600512356395e-01
1.247390722768109805e+00,6.965851605943202199e-03
1.504530963974071156e+00,-6.784354251399209168e-02
9.233124464943819332e-01,-2.890177388383325940e-01
1.282752018559611518e+00,2.676551955351775397e-02
7.335382018762228729e-01,1.189601056031986126e-01
1.041478072597795901e+00,-1.335291098660469078e-01
1.265242744175044676e+00,-3.330049859317208982e-01
9.437592726737776827e-01,-4.776352310874772411e-01
1.370384003188308775e+00,-3.397013263282305188e-03
1.313123231447163031e+00,1.235076555553199784e-01
1.104164558575084332e+00,1.842497864981572711e-02
1.335627660316334397e+00,-1.286449609611419742e-01
1.358965011499015718e+00,-1.138350392407970202e-01
7.141079335971083353e-01,1.612161269889534343e-01
1.066332506005590597e+00,-1.936170990946117498e-01
9.582119245768314642e-01,-1.911411274715548725e-01
1.360508516860242656e+00,-7.819476916344871020e-02
8.019488870669001512e-01,6.227188992321233685e-02
7.826653453495199253e-01,-1.890811512649264448e-01
1.046004943660288733e+00,2.599225156584621943e-01
1.104268599283753094e+00,-2.348121158212289061e-01
1.084925182635795737e+00,-3.301259739028868379e-01
1.173066653132966319e+00,1.234273986913065890e-01
1.095291182412008180e+00,2.066293489632361757e-01
1.293475859443040443e+00,2.124326077071398977e-01
8.406889327243680654e-01,2.190199073723608503e-01
-1.146478540929512846e+00,-2.644485773504485215e-01
-9.386683623765266216e-01,9.924320012285436921e-03
-9.470728777855875746e-01,9.710565647943279755e-03
-9.484253088865742809e-01,6.870037727798458671e-02
-9.395389317489760694e-01,2.093577581344642502e-02
-1.077417463748708615e+00,-2.045722025914293585e-01
-1.199505568425209168e+00,2.040460307376442683e-01
-5.785830677766113928e-01,-2.394482775784713136e-01
-1.215800843735009185e+00,6.192295540521063762e-02
-1.059962620817303414e+00,3.094717593818119283e-01
-6.945670216825919896e-01,-9.285605220810831673e-02
-7.733324775103698201e-01,-2.415361935066041577e-01
-1.224020297875078711e+00,-3.956015765502066128e-02
-8.169066911446085655e-01,2.726388453668808776e-01
-9.206084351835869262e-01,-3.420789911284488061e-01
-1.019503598598800354e+00,4.668111154855724698e-01
-1.101858887088545291e+00,-3.903256769905224521e-01
-1.113715418723830064e+00,3.154226145462767361e-01
-1.128348290119633113e+00,-1.033929683105956898e-01
-1.027284460331164606e+00,2.198414774040331199e-01
-1.078474573487700372e+00,-4.425293795588787771e-01
-1.045050960252607242e+00,-3.329283327958629801e-01
-8.691757511031669159e-01,-2.206946404167346720e-01
-6.089102312293090957e-01,7.367382387234711061e-02
-7.495071425270574128e-01,-2.119330557191475006e-01
-1.051321951102865526e+00,-4.351062467422360525e-03
-7.993290953868541493e-01,2.185705263696579095e-02
-6.672480476196500643e-01,-8.205717063930602351e-02
-1.078121280717326824e+00,9.830041186897630484e-03
-6.048127452379998825e-01,-3.186793441170320679e-02
-8.917762440517356115e-01,-1.320071062203732049e-01
-7.813443333343804698e-01,-1.041080760697245949e-01
-8.003189969526821601e-01,-3.808046792317054119e-01
-1.050222997560283478e+00,1.002246743340209911e-01
-9.889332842096185683e-01,-6.875901415687594997e-02
-7.310003024454456710e-01,-8.719075845416633663e-02
-9.926253104056862453e-01,-3.788076171142712445e-02
-9.383869759645880881e-01,-2.304656607437898796e-01
-1.205198299870399392e+00,4.381204174120656991e-01
-8.296644905622282407e-01,-3.671522880444653136e-01
-1.070453893463665374e+00,-2.774723650706090172e-01
-8.594087406382844296e-01,1.054127437862936861e-01
-1.024813620781418910e+00,-1.472343519591180205e-01
-1.051813168597969916e+00,-2.518957698578025983e-01
-1.026494067004173338e+00,1.109273596338758855e-01
-7.772564958930461287e-01,2.787079337742765506e-01
-5.945191863543602961e-01,-1.056874437507780429e-01
-3.055118974034987112e-01,3.789307769079411914e-01
-9.795924846448718082e-01,4.162907589991468038e-01
-1.037924666502368032e+00,-1.855036204726008831e-01
-1.297749582490378417e+00,5.248548187184336883e-02
-9.708837467707222002e-01,-1.433626970112234222e-01
-1.243168274208866775e+00,-1.558496268470733748e-01
-1.037368661896024946e+00,3.915053909737147286e-01
-9.793411672802579959e-01,-9.856818637275388539e-03
-1.066020676753775431e+00,-1.676857783940801094e-01
-8.419435578727538783e-01,-2.192360180031250882e-01
-9.820328239542019944e-01,1.713868685565278493e-01
-8.368559057390081435e-01,-2.911789632065168165e-01
-1.247112676711914059e+00,7.344206307562443914e-02
-7.281457577097296685e-01,-4.587035995596801946e-02
-6.895210174629116118e-01,-5.741090211620443473e-02
-9.007145051065876817e-01,8.732008221342163479e-02
-1.248967595182540968e+00,-1.126610270977475570e-01
-8.925389866807997841e-01,9.951842181489994887e-02
-1.047185511423558646e+00,-3.712806254653362031e-02
-9.011591347068769187e-01,-2.181303638837911452e-01
-1.059925425686017775e+00,4.501315865907504765e-01
-1.272075857412036548e+00,1.104764519520024663e-01
-1.180813638766290197e+00,-5.788610897142263539e-02
-8.276456369707130278e-01,4.247264128744349110e-02
-9.143280916335108088e-01,-4.084380294722571303e-02
-9.251536167118210585e-01,3.369270559082478828e-02
-1.280878709035274676e+00,2.223701777875063471e-02
-1.098257906982253562e+00,8.791429584829213439e-02
-8.659557032209497240e-01,-2.211500841079936108e-01
-1.063195220615031911e+00,5.330598392431338262e-01
-9.524315270305399039e-01,2.290717839127740518e-01
-1.177881215320016439e+00,-2.559587480519506242e-01
-7.335468442644883513e-01,1.490196834708549245e-01
-9.800566566456910822e-01,1.085436406128364450e-01
-1.294610403953615041e+00,-1.291268243007405447e-01
-1.013696983823544118e+00,2.776545834857325201e-01
-7.611809054529689034e-01,9.970194030849660605e-02
-1.230710936354735718e+00,-2.677164179504890051e-01
-7.487146439366619832e-01,-3.476138226460603192e-02
-8.470203576886421448e-01,2.671752758353549972e-01
-1.218849714556769381e+00,-1.111170397289179407e-01
-7.541019437403840842e-01,-2.643705744389221457e-01
-8.722032523562175399e-01,-2.050586859206085695e-03
-9.662020190341988890e-01,5.524390039274126168e-03
-1.213814118842427625e+00,-3.098400594038288602e-01
-1.480027466665028379e+00,-1.784368258552173070e-01
-9.182886456245966667e-01,-2.639836774575167466e-02
-9.512685089729058241e-01,2.830716932209653147e-01
-1.015939589939127030e+00,-1.372209558637011995e-01
-9.156655692685308212e-01,2.750768442593388152e-01
-1.134534072228149171e+00,1.171134645296364324e-01
-1.091060077891370605e+00,-2.720029847018658464e-01
-1.264753548312508080e+00,5.944347701120111793e-02
-1.204488168806000292e+00,-1.389185540382181505e-01
-1.111597943835215485e+00,3.070986985920652890e-01
-1.089208100221883635e+00,-2.121567939820593468e-02
-1.244606607605150073e+00,1.968002219118497875e-01
-1.227611802693588050e+00,-8.135261488092597471e-02
-9.185852623006149908e-01,2.878904645977045096e-01
-1.107158734280557999e+00,-9.830924877049745936e-02
-1.222731503211589521e+00,1.520739535082807903e-01
-8.657278215734470761e-01,-2.496992550334099503e-01
-1.322561119968400201e+00,-1.740363501007666583e-02
-4.895790877837492561e-01,-6.471201205672492962e-02
-1.079211382806806618e+00,-1.957696662774256746e-02
-1.163611695530156531e+00,4.931659531002595687e-01
-1.236227401736643028e+00,-2.048476527153453852e-01
-8.197723045419733623e-01,1.126143865116745885e-02
-1.191184516374345304e+00,-2.174719069238733107e-02
-1.035578743843250882e+00,8.806277414594584907e-02
-8.786799436737708913e-01,1.015848152219521738e-01
-9.759782443346134428e-01,-1.424542224723108763e-01
-6.561682871071033984e-01,-2.854498423758315417e-01
-9.132932145006309455e-01,1.504472227465868395e-01
-7.263970491712422595e-01,1.434478987607611666e-01
-9.125977886327063526e-01,2.437227830408102980e-01
-1.067663965657978054e+00,2.597656866191012104e-01
-1.373842797234396951e+00,-2.056664821809942589e-01
-1.012415893081921148e+00,8.571259781631056229e-03
-7.954856367947588103e-01,1.668817470153662053e-01
-1.020678515307000822e+00,-2.007161724982699791e-01
-8.513345479427404383e-01,2.830279867707585217e-01
-1.027127882556337690e+00,8.578564591603628220e-02
-7.986354837580313948e-01,3.406145430897979387e-01
-1.090947292938041713e+00,-7.768927708539846710e-02
-1.093167594291771794e+00,1.177265078328810360e-01
-9.579675159492290204e-01,-1.107671995018023603e-01
-1.156859576651087851e+00,2.350767414375573017e-01
