dimension1, dimension2
1.581937687169025164e+00,1.460750919328773101e+00
6.492366541023513182e-01,7.604338932360463765e-01
8.880378217905243732e-01,1.021036999297624037e+00
9.122377640713821290e-01,8.817168194640199186e-01
9.808530632921268477e-01,7.713330313001980354e-01
1.154686668335206834e+00,1.117170555899813955e+00
9.621741975425076587e-01,1.096971931665274402e+00
9.506821222310622987e-01,9.096519342677545916e-01
1.101644802206214635e+00,1.560785661979580574e+00
1.114084334372259066e+00,1.302386962618202970e+00
9.945876359535887890e-01,1.262599704503197140e+00
1.010061168658330955e+00,9.010849698159437704e-01
1.045445747968009487e+00,1.386093391479339409e+00
1.196154907362201758e+00,1.177868318737679942e+00
1.073173757128774497e+00,9.822279199285772755e-01
1.058871380554277986e+00,9.063530028156371321e-01
9.490666924214189448e-01,7.766470230071798042e-01
1.073936482558262906e+00,1.312251410712547584e+00
1.130970781483414012e+00,1.592945975912448020e+00
1.090105064071329011e+00,1.412880084044932705e+00
1.044283315902337250e+00,9.536929339625751512e-01
8.650979119845573218e-01,1.012957589974579520e+00
1.012425676983663481e+00,1.278300524793955839e+00
1.000318195992495607e+00,7.103555566952749478e-01
1.001219849898360659e+00,1.221230462679830930e+00
9.829715735836915824e-01,1.171477912550148881e+00
5.850973884585188856e-01,8.130745318551686474e-01
8.245150799365184024e-01,1.023829321297439199e+00
1.176488024811911837e+00,1.043766473840812115e+00
1.165418067946285330e+00,1.226028076607951434e+00
6.821872186816111405e-01,6.739556692515245029e-01
1.155311024959133404e+00,1.433622098030730152e+00
9.511039089498591892e-01,7.373166866706131195e-01
9.100039539168615077e-01,6.231640726530480734e-01
1.154012875829305562e+00,1.352813541064386893e+00
1.053172272241354124e+00,1.161334592435954827e+00
1.107065336959500268e+00,1.377471828560135503e+00
1.236201930277832206e+00,1.077137294220217534e+00
8.726756740369761012e-01,7.549826620196670168e-01
6.715577978384380531e-01,4.460554845845897121e-01
8.867875836774972154e-01,9.586666122961187142e-01
8.326252614283640163e-01,1.044083342914970292e+00
7.434484674909449531e-01,4.805715907774362750e-01
9.865717505998866654e-01,1.095851502287848778e+00
1.213099300211949894e+00,9.280250163450077805e-01
1.096532686111635346e+00,1.163084996366583690e+00
1.292812571601173577e+00,1.324513452868876673e+00
9.431463724230186862e-01,8.774697669061997107e-01
9.337647840948797295e-01,1.231528020466093221e+00
9.842561361946849940e-01,1.303616986526811905e+00
8.806531284581525787e-01,1.095377346745891822e+00
6.568198721387198402e-01,3.861508648176738001e-01
4.621818432417589273e-01,2.064832019909783045e-01
1.064629740831716687e+00,1.252146064442405615e+00
7.299490043668452888e-01,1.106630426630926589e+00
1.282112579293817278e+00,1.461152480246966423e+00
9.877274019903869995e-01,1.178586797043490897e+00
9.073044180186777830e-01,8.928261497898959398e-01
7.986315328367229460e-01,7.440941141919074076e-01
1.000875845059409741e+00,6.473590821921737515e-01
6.917861739506843133e-01,5.724988743395881263e-01
9.283202233194851605e-01,9.648107520438977680e-01
1.083760350891876278e+00,1.466796801144188089e+00
1.087591357334700248e+00,1.326994264184268912e+00
9.129560809763194174e-01,9.937316870982032535e-01
3.692312584955277366e-01,3.422736427889254696e-01
6.027243152217622857e-01,7.325753394528661255e-01
7.455664719955370501e-01,9.840242156825518283e-01
1.103407784825388926e+00,8.818525330136530727e-01
1.106458777646113889e+00,1.288130192832300569e+00
1.088659863912500469e+00,1.495195882865732795e+00
1.033398090169341366e+00,1.277382286881915352e+00
8.658057670048876497e-01,8.500879738495387139e-01
7.950602129965524956e-01,8.036520772929340861e-01
7.982454268672014575e-01,5.598961735768540615e-01
1.088795476522093963e+00,1.083872676653489187e+00
8.549233066308914442e-01,9.677398580722077481e-01
1.154640725604551887e+00,1.097516273808228693e+00
1.081188397285266278e+00,1.421321168509651178e+00
8.242252691517776286e-01,7.860111561131073454e-01
1.016084234196538594e+00,8.685383512719360155e-01
7.272315129205872974e-01,6.275106134877459496e-01
1.051990010505438500e+00,6.054063376773768379e-01
9.994034759492519404e-01,1.391483639783956505e+00
1.178275162401886123e+00,9.366551793905180112e-01
5.992252479148254540e-01,5.621077643639583732e-01
9.720458747107159070e-01,1.056251760538108098e+00
7.856486646318908695e-01,8.088581597737606321e-01
8.935863942948056859e-01,7.662073537556596259e-01
1.389651330567088561e+00,1.268298478469890966e+00
1.156175002502873195e+00,1.140421482235705053e+00
8.791187859264060211e-01,7.910154680924675885e-01
1.045178831367277406e+00,1.135842443941165847e+00
1.181125745147286299e+00,1.163112811829446258e+00
8.762848386997533767e-01,1.520922612963830467e+00
7.525411103202452878e-01,7.206180047194732374e-01
4.893321199056679394e-01,4.859389833692648319e-01
1.100659374351740549e+00,1.148761327665469789e+00
8.066381828278046395e-01,6.108876723057328206e-01
1.207109109070839459e+00,1.509912574721178125e+00
9.255314817153651452e-01,9.584620122103545414e-01
1.184905249303292329e+00,1.133389871669270521e+00
1.200392581038573603e+00,1.115227640469660830e+00
1.066276982474990476e+00,1.281952183983806171e+00
1.235613512301829253e+00,1.290473243748830212e+00
1.095555859855199321e+00,9.903001568984097780e-01
6.031938974449321256e-01,6.086339324189310451e-01
7.867427489631398929e-01,8.620145221977828509e-01
9.183684794342155122e-01,1.058427758941265839e+00
7.306604763628024024e-01,8.697049635007580992e-01
9.452363845537741227e-01,1.033939331445084875e+00
1.108689076783222927e+00,7.981286176866839721e-01
9.776075525489699158e-01,1.004091394575379770e+00
1.156150312875871222e+00,1.034448769288149661e+00
1.082689255205808943e+00,7.206574105420679999e-01
9.037714079659568966e-01,9.614081280561064258e-01
6.663587719892676287e-01,5.890228335661336079e-01
1.045332410570357640e+00,9.071991074325882476e-01
8.345212452567667416e-01,7.645094133295851080e-01
7.963217372059133714e-01,5.165401123042345777e-01
1.068059351491791764e+00,7.565387705601200885e-01
6.197209132591873226e-01,2.179450761242476831e-01
9.820012800573989509e-01,8.821222695191858199e-01
1.198579711879253828e+00,1.405592915109986851e+00
9.665065135448787093e-01,5.968642179015595239e-01
1.158477809040285633e+00,8.907746728521994672e-01
1.073715763044948535e+00,9.119559158385723840e-01
1.114516386074869025e+00,1.069785249204416422e+00
9.827736337768019359e-01,1.040431303831024668e+00
1.368076495812780236e+00,1.442855991563205764e+00
9.570138757840745969e-01,1.151675473985039222e+00
1.145344379174589422e+00,7.922335224335972370e-01
8.917017688448422019e-01,1.256205997638396799e+00
9.498981959511366702e-01,6.463209581028169781e-01
1.055008136285543019e+00,6.683478138633353050e-01
1.064403781248336678e+00,7.575964003019954873e-01
1.223188994392254259e+00,1.085444225749249370e+00
1.209859322899195844e+00,1.359330501373313238e+00
1.313617722057550674e+00,1.169169942019175679e+00
1.510880499236022301e+00,1.316902298448177300e+00
6.650018386230251988e-01,7.764380791790552738e-01
9.784343978534528752e-01,1.177979513174809201e+00
6.848567282996540495e-01,6.784158786543171837e-01
9.541834615446895818e-01,8.882044695006144908e-01
1.276244938448789501e+00,1.320448188951152568e+00
1.102572131411461376e+00,8.829539637745574820e-01
1.182869201722797969e+00,1.002951018409554473e+00
8.246749431908406702e-01,1.276677403995438276e+00
1.035950024251248491e+00,9.302508135614244722e-01
5.862597508739955110e-01,5.373936464558536352e-01
1.067407642637745679e+00,1.209687056139941985e+00
1.167393367053455977e+00,1.462010012648763624e+00
1.470022377969853355e+00,1.653213298491163830e+00
7.916941224382083586e-01,7.417691111301227824e-01
1.167714702579915498e+00,1.231607481006999016e+00
1.315174419146442286e+00,1.411182418893513812e+00
1.051687978074715035e+00,1.100983011772023179e+00
1.317505030114115572e+00,1.058894545547246047e+00
1.133863835207890691e+00,1.125791491259289678e+00
1.146822514762019241e+00,1.448522640750411705e+00
9.165206396225130669e-01,8.122742064788061045e-01
1.039817270386083292e+00,1.123411900625701287e+00
1.133698301137861630e+00,8.106293170327434350e-01
8.096578981613368198e-01,5.831622103975830917e-01
1.012503800619352301e+00,1.049178055969568035e+00
1.051512201963394233e+00,1.095900452471556985e+00
9.929092805171572111e-01,1.027829832971702606e+00
1.141692104908770933e+00,8.009909748832968468e-01
9.832713736925486891e-01,8.603283066281671720e-01
9.180677160713851537e-01,9.429448177502212092e-01
5.868484550745929340e-01,5.649999393558333693e-01
1.001659821125761241e+00,1.374670157857456498e+00
9.986396984226951767e-01,9.660669044276003481e-01
8.321219466614997451e-01,1.091068554112424094e+00
7.321929964972686555e-01,1.093040960086476776e+00
9.600753070082533869e-01,1.048849431904085083e+00
1.024492076549657238e+00,1.191542710098097757e+00
6.974876689682986131e-01,8.427795860979876430e-01
9.557713286491551496e-01,7.702771564800958704e-01
1.025426419731944705e+00,8.226694022521836569e-01
8.386581174470906230e-01,5.243074563173321101e-01
7.071071262883121822e-01,7.319042689599568607e-01
7.890766560133615215e-01,7.554899969935168214e-01
1.107615937378205073e+00,1.136556580977135855e+00
1.039036572056946994e+00,1.109610746749557508e+00
7.326108974485492364e-01,9.077584218997196697e-01
1.086857768378738598e+00,9.728390241860906951e-01
8.096902313463063550e-01,6.372806996685106418e-01
1.067757514050297951e+00,1.019878417371143930e+00
1.277018893217409135e+00,1.751081892264293671e+00
1.404594102550107415e+00,1.836312146684034863e+00
1.216755269343696266e+00,1.018121861257539340e+00
8.188477533229453487e-01,1.202838181017948038e+00
9.058902197805338563e-01,1.243649250530080019e+00
1.181630956999790483e+00,1.205523568086379838e+00
7.941629881428393656e-01,6.774733719190985104e-01
1.059454966106175400e+00,7.396810060852498925e-01
8.473951047384385982e-01,9.384771452671061276e-01
1.180074946046790751e+00,1.168139428970111027e+00
1.188000888282204404e+00,1.244715460814658892e+00
9.453522604225811365e-01,8.496840646684243881e-01
1.304287009944363529e+00,1.229285957408385643e+00
1.043561452444760729e+00,1.171311774398453354e+00
1.256211501055207069e+00,1.278948898636604659e+00
7.954505426310030103e-01,3.242156360444761187e-01
6.149851952484444162e-01,6.050445085923266131e-01
9.546643265581339355e-01,9.243732858389940299e-01
1.274173238389614271e+00,1.326272455684130103e+00
8.928936128765425639e-01,9.578229374336257873e-01
5.091355187091088919e-01,4.762836354622945190e-01
7.719865905711394971e-01,4.433951151411860137e-01
8.694969327095459777e-01,7.222241499185292346e-01
9.678043191243206333e-01,8.936032701530987055e-01
9.413565918471534788e-01,8.803099579910669270e-01
9.396035896399963505e-01,9.126662270446164182e-01
1.027225312608311070e+00,1.351920989108214011e+00
7.321247342420582616e-01,2.544551833469508861e-01
1.168179895364018117e+00,9.836005791410586951e-01
1.285722616972658550e+00,1.276581738741210836e+00
1.064170051526789784e+00,1.264334486417173276e+00
1.107475111115804545e+00,1.097608423795187527e+00
8.889006242554635673e-01,6.888610241026424941e-01
9.968927664369481301e-01,1.249232589114090963e+00
1.317142302421784317e+00,1.599059381025444759e+00
8.953034679629938708e-01,8.860556818973545079e-01
9.417529953935244169e-01,7.348451921908182305e-01
9.030509236627718428e-01,1.232539057016930339e+00
1.120924968593622451e+00,8.374166432169602992e-01
9.848955853124098381e-01,1.003881156084529769e+00
8.873493040458242387e-01,1.295936503092680825e+00
5.762063776183972141e-01,4.826697726903140251e-01
1.111951404371931185e+00,1.108317773384154492e+00
7.738313330165893511e-01,7.004695057959768878e-01
6.643428493475356245e-01,5.507544497874373723e-01
9.879309645788507677e-01,7.952007439034486369e-01
9.625898905850567289e-01,9.084184092914936448e-01
1.124296455910506420e+00,1.150244629560047471e+00
1.015204510970189045e+00,9.012906176927798496e-01
9.477750501081821932e-01,1.016425758018048908e+00
9.856618635122147420e-01,7.394090438279273814e-01
8.700462777909607759e-01,9.824315172421418385e-01
8.893943950395867271e-01,7.615633109031816339e-01
9.914732628871633091e-01,9.904602566265432451e-01
1.259865560868230983e+00,1.189846598850979875e+00
8.049509465364886873e-01,6.948920466225245729e-01
7.876332383014645888e-01,1.158924140518484913e+00
1.247933058660764871e+00,1.335391319115623920e+00
1.009240430815562251e+00,9.444109707853803881e-01
1.268992232464300152e+00,1.646039659186292026e+00
1.024895697217636847e+00,7.672229745820182689e-01
1.064817070365263962e+00,1.046938402663071699e+00
1.078065926037683919e+00,1.186492574231606367e+00
1.007612510146586704e+00,8.918376836868824320e-01
9.687478042541516343e-01,1.091298255637291659e+00
9.827362639721692883e-01,1.093306853617499241e+00
9.787045390446290627e-01,8.320431951556404027e-01
1.149300996073903347e+00,1.273800943289746357e+00
9.051105411037586590e-01,8.069246230462359115e-01
1.140624015714519102e+00,1.340723466725145752e+00
8.489661725837138739e-01,5.737368433939058487e-01
1.277086783876611786e+00,1.246376697499002706e+00
8.550315472948115669e-01,6.877511543787614423e-01
1.014928819680381622e+00,1.203404516410038205e+00
9.743303885625735905e-01,1.236505296981797120e+00
1.292472801207832589e+00,1.439289508147357566e+00
7.840562420019241419e-01,8.885816220990712111e-01
1.013541617097083458e+00,8.592740137467900219e-01
1.057920497797454118e+00,8.115691553173792760e-01
9.183788808972639384e-01,1.078405289347331930e+00
1.178854762770124243e+00,9.464429961848696005e-01
7.595542101462978701e-01,1.005468319139545041e+00
5.730801187410378139e-01,2.570979439019118740e-01
6.449985289689468271e-01,5.252396790122864090e-01
1.003002988472696755e+00,9.506400199868012546e-01
1.227263400618845646e+00,1.163155605890137112e+00
1.200103906264295084e+00,1.278350103360697210e+00
8.722314564850235374e-01,8.187594310052963564e-01
7.472314596627656069e-01,7.361770869408981177e-01
8.925656401109901550e-01,4.675272112033664329e-01
9.666800192435021088e-01,1.091271263455219742e+00
1.201510848159712985e+00,1.567237122117176806e+00
6.522152634929687665e-01,5.318197838425173796e-01
8.569708115059860853e-01,7.330198845222166693e-01
1.102109242221616991e+00,1.246197787198263018e+00
1.313606029265571351e+00,1.469806379836883004e+00
1.024165890488547781e+00,7.413534863827733190e-01
1.139067632467176239e+00,1.102618076260346136e+00
9.315116722999829957e-01,8.835268170609484883e-01
1.276286188289589507e+00,1.275542386629104019e+00
1.169290432198995200e+00,9.463038775132547320e-01
6.904585826152958017e-01,6.201487096756345130e-01
1.095411251423280774e+00,9.301348130452932184e-01
1.085247155788669371e+00,1.347344018186451553e+00
7.736362556138297597e-01,4.579118954240706807e-01
8.840764718399718447e-01,6.905562603007278089e-01
9.745805801407919633e-01,1.063852470220509661e+00
5.484720992245648574e-01,5.689826343294733801e-01
7.003685849945413544e-01,6.042931807908108466e-01
8.587849344168291266e-01,7.974401031289244379e-01
7.936190462329439921e-01,1.109820848019875239e+00
1.223671321450820360e+00,6.523497143590116787e-01
1.020144853584260769e+00,8.989853904682202357e-01
6.951100731282092715e-01,5.595846453012215393e-01
1.149104247149860702e+00,1.615549943493113982e+00
8.714110180353331625e-01,1.129808613486251945e+00
8.942827400120350045e-01,9.052329479946842339e-01
1.226550599475018766e+00,1.228558311708125128e+00
1.178649577721709418e+00,1.162469961315356626e+00
8.989110100656069191e-01,1.044536306321858676e+00
1.208250005255946835e+00,1.285965020705880368e+00
1.296146979424695367e+00,1.210402809642795674e+00
7.868741414741249329e-01,1.059539697789723567e+00
1.507119824660022589e+00,1.637060267135027170e+00
1.110286018512865125e+00,1.297828537820060912e+00
1.013998309091399541e+00,8.313042021971708273e-01
1.091983913667087913e+00,1.031329583430800945e+00
9.667647620407506803e-01,1.012270683046801567e+00
7.187962171473228912e-01,6.358668782317479229e-01
9.059016037033704727e-01,9.313603625836724964e-01
8.033334947359814793e-01,7.703748602383626576e-01
1.114307979126635040e+00,1.178522844539586334e+00
8.796799391271586943e-01,6.761196615406689370e-01
9.645953018990848227e-01,8.111548465766333926e-01
9.275318224179786020e-01,8.250869618065352906e-01
1.191811629282868434e+00,1.135375057125826759e+00
1.224978899075187755e+00,1.159234216224042102e+00
1.083527662882810771e+00,1.299415979592314807e+00
7.718008711347091877e-01,6.181220036067580637e-01
7.076416989387017686e-01,7.615911601743692305e-01
9.524070864916216461e-01,9.770749558542496382e-01
6.340141750396485198e-01,3.510036191017439910e-01
9.218236515987368040e-01,6.789728479664951521e-01
1.104925500124351645e+00,1.016418963705371548e+00
1.307239509077557260e+00,1.227256596052873405e+00
8.662782272231660530e-01,5.890805005057411226e-01
1.110921566899297330e+00,1.346597472167469833e+00
4.166833331162329568e-01,1.609948691112849661e-01
8.901826322053739693e-01,8.818037430407157373e-01
7.670710786539444159e-01,9.113816247826443950e-01
1.150122212354000917e+00,1.091405292128590832e+00
1.045050814353462254e+00,8.829420625141473078e-01
1.276279086936726648e+00,1.001486718636594997e+00
1.284753093565668580e+00,8.953821333681390993e-01
1.369322665174397047e+00,1.568091089857648335e+00
8.996667530998428974e-01,7.155332872357551555e-01
1.211234506517577358e+00,1.421758874228304936e+00
8.916908003781462977e-01,9.234299867473321211e-01
1.402607699902888250e+00,1.261100722934432650e+00
1.460017589724853959e+00,1.354370148086805781e+00
1.317572918882618627e+00,1.256249835287425176e+00
1.280470672101899909e+00,1.208889340764862430e+00
9.472759618255460756e-01,1.135549124488196782e+00
1.046778681085612561e+00,8.146866694207379744e-01
1.143809845309522233e+00,1.252144792416290731e+00
9.990412507156795074e-01,8.430844677234434759e-01
1.071734350962731952e+00,9.385753225216048046e-01
9.412169276578923327e-01,9.640265513478134540e-01
1.158306173010543283e+00,1.230670243975350520e+00
8.994270278738402125e-01,8.239041819635357644e-01
1.023718933526316599e+00,9.782895754678458955e-01
1.150051328308998810e+00,1.261654151997423146e+00
1.196700743843789105e+00,1.421831010162362130e+00
5.375246310589638643e-01,2.725645892410857862e-01
1.089776237229012512e+00,1.037208294603495951e+00
1.080588876521604291e+00,1.239904938155423686e+00
8.229939601830906781e-01,8.187076380024225220e-01
1.173737948324983460e+00,1.238164480457226269e+00
8.615722520733228862e-01,7.391990932572207740e-01
8.137178765476389408e-01,7.009412388429618890e-01
1.259469124410359075e+00,1.465255049426349432e+00
1.311300178239031666e+00,1.115712132840395387e+00
9.780589998447510869e-01,1.158765709017929524e+00
8.454294835256884744e-01,8.836183439109137616e-01
1.148718999009089359e+00,1.270492348403621685e+00
1.064127439603387737e+00,1.086478788497663217e+00
9.805487908091474747e-01,8.984065127676740259e-01
9.387638966418420106e-01,8.022028288466543922e-01
1.146986833262317873e+00,1.353653585043058882e+00
1.351374833930649944e+00,1.321462680657852440e+00
1.156727651650332422e+00,1.132364049402980744e+00
1.185655986124568351e+00,1.260225289374155677e+00
7.166452448803608544e-01,6.435059521569921337e-01
1.020929091559507063e+00,8.763552959652349816e-01
1.068872857087895811e+00,1.178524630667898254e+00
8.863735707558170196e-01,7.625902150007887181e-01
9.675303298381392469e-01,8.399076792496400490e-01
9.080530809075020304e-01,9.356235116281153008e-01
7.623674450244399825e-01,6.842341788111813150e-01
1.236376553660379907e+00,1.324023883903801213e+00
1.029373721592605095e+00,1.110623854611195283e+00
9.399705686879707978e-01,1.400100777945498365e+00
9.518402556547553850e-01,9.861085649772958206e-01
1.815263581720090169e+00,1.954556360147397420e+00
7.743039012695140944e-01,8.562995832674060726e-01
7.828172808537912086e-01,7.525777385454078816e-01
1.176044977768686328e+00,1.080114515113304918e+00
1.331660104793753963e+00,1.039925164981238215e+00
1.057833212011759061e+00,1.010757173940836751e+00
1.150229347051684226e+00,1.718776750307646317e+00
7.494904441469838474e-01,8.595873781703188277e-01
7.254235100113481938e-01,5.951990281533798832e-01
1.075708571352819165e+00,1.307036574276063234e+00
1.209898194373277835e+00,9.249474712204266424e-01
1.173801647241547341e+00,1.430120461720820080e+00
1.230965817259640271e+00,1.237590982143083940e+00
1.140782529240982779e+00,1.240504785778028918e+00
7.177291800745440042e-01,3.541933663122870390e-01
1.087566149951652683e+00,1.503645276528368768e+00
1.064010635175318464e+00,9.074201761563012170e-01
1.061956622867137101e+00,9.447063758181557525e-01
1.075207827338364730e+00,5.878784986437608495e-01
7.668956956783461454e-01,1.081902795116306493e+00
1.295663727584370317e+00,1.524199420725866005e+00
7.676935019377755243e-01,9.545841574825816300e-01
9.202164140932067582e-01,3.797612505669680782e-01
1.150236310668687700e+00,1.085392266374386683e+00
1.232056753225053258e+00,9.088073597198003117e-01
1.172938322347222506e+00,1.116133307749383352e+00
3.688295433797729728e-01,9.403136382342391908e-01
8.194630885044085211e-01,1.163752911095856657e+00
9.247474539429654250e-01,1.497981797130745196e+00
8.729769945705633249e-01,1.323750715544476542e+00
-6.024135796835972112e-02,4.389035202819288051e-01
5.455075452511234380e-01,1.025153625501502130e+00
8.691491094010452834e-01,1.143320730559838072e+00
4.839299923406799042e-01,1.153930658084963312e+00
1.033511533129235715e+00,1.642892414336422080e+00
2.393565863835030449e-01,7.553995488535818481e-01
3.672161735996357645e-01,9.230399904243978826e-01
6.590237248533574732e-01,9.930310645398990888e-01
8.121921937256180168e-01,1.291030024839197266e+00
2.959181614647206082e-01,8.841485849136565545e-01
1.029768483504132970e+00,1.572275163291904310e+00
1.577017549877401947e-01,7.758959631209854102e-01
1.747604990062134878e-01,7.819639506793927275e-01
3.549284344193230911e-01,1.078517126125824177e+00
9.803910208655031155e-02,5.187592821221066464e-01
1.193045785828293903e-01,6.919877891801036185e-01
7.681429731082707324e-01,1.246188517220502057e+00
6.929118454088432077e-01,1.170404463344899559e+00
7.199190378072829466e-01,1.139135111686477853e+00
7.723851976627806870e-01,1.205264641351614818e+00
9.860796028113025802e-01,1.419583914525853530e+00
6.268131909322417483e-01,1.184887858771623392e+00
6.670522563805751926e-01,1.082346779737699771e+00
5.340136877542827065e-01,1.065321263650621741e+00
8.112214644601354330e-01,1.304197780950299368e+00
5.141102832044467386e-01,1.107536241965077828e+00
7.279738176658073767e-02,5.995232331094291212e-01
1.045695446087655522e-01,6.458911977060591836e-01
6.237493423931473879e-01,1.303596428846716559e+00
8.589917980621665228e-01,1.369874749725587204e+00
3.490975646382747932e-01,9.157177239078144737e-01
6.092675362365834735e-01,1.189566492618329807e+00
5.063228401063379902e-01,9.037312603535074818e-01
2.426085258186191362e-01,7.238435119146024999e-01
6.053154209548847753e-01,1.200583825872203247e+00
6.225128928395082806e-01,9.937937849715227090e-01
7.202963687213609356e-01,1.146805095659069629e+00
4.411165730722509948e-01,1.013963463087427019e+00
5.411395760445791847e-01,1.173286449519267638e+00
2.551606683677968279e-01,5.495491380167141227e-01
4.311981641067322291e-01,9.777496429700136549e-01
2.819401543670919663e-01,6.735417148198934445e-01
3.591140093729662253e-01,9.028261670375502534e-01
6.888986671344424773e-01,1.228050198455254094e+00
2.111481543419759799e-01,5.903089891765411767e-01
-4.049728687407230243e-01,1.629495490688287473e-02
7.729225655672964379e-01,1.171372055321253658e+00
8.152908136258454341e-01,1.183533869547022110e+00
4.308684833755552779e-01,9.746430641251033755e-01
2.804482456398823542e-01,7.835888483929350778e-01
4.699170515797306824e-01,1.098156863393552563e+00
7.257865861865058221e-01,1.381934195086429451e+00
-1.244603478518926387e-01,2.167832254947312798e-01
3.256854349368747958e-01,7.649136830039646728e-01
1.281936951584776718e+00,1.719034117305511700e+00
1.187040910560490659e-01,5.204725875092717224e-01
1.434902911721402941e-01,4.384249280118590608e-01
3.698628857709396200e-01,8.343761537595232314e-01
-6.883020161498476508e-02,4.299331554420791068e-01
-3.142130362778872144e-02,6.570527410148819802e-01
9.069529743625728280e-01,1.314979579702268975e+00
1.384722788338199062e-01,6.235426710948237528e-01
8.621972298290171421e-01,1.391994337593423170e+00
2.638990332548189488e-01,7.779404684217128274e-01
1.294874840552885598e+00,1.675076428627817471e+00
7.795736627555456266e-01,1.274761915324725159e+00
3.046250234689648062e-01,7.232011385902248346e-01
9.276814712585862432e-01,1.427751032046909785e+00
2.044483241214552494e-01,6.693641299241970266e-01
4.608502963414156106e-01,1.060564525876344311e+00
3.317703273777666828e-01,7.348447841647003376e-01
7.682477915435524940e-01,1.224679446245058534e+00
7.415677614457240052e-01,1.038547204736535390e+00
4.472533018615519329e-01,9.791325936672643504e-01
1.826375478560466337e-01,6.355448789169195756e-01
2.658097089334328089e-01,7.617197790500573884e-01
-8.220790295509594614e-02,3.796288291756418909e-01
1.481656117578816989e+00,1.804097380005479367e+00
1.413455577485867032e+00,1.936709768534276010e+00
6.779986914026201461e-01,1.048342548794714002e+00
1.836679270091843286e-01,6.901794897258761718e-01
-1.315618336720209003e-01,3.587387169767088380e-01
4.684218283808008199e-01,1.196275992405539279e+00
1.361098774294382530e-01,6.326342391012979016e-01
5.987640618947716042e-01,1.291347922176210972e+00
4.832921846325977100e-01,8.978072400981421675e-01
2.554616120967698745e-01,6.481422603004939331e-01
7.449972848368742184e-01,1.242498005859975052e+00
7.300728137624169500e-01,1.169907518087587972e+00
4.277063041773748187e-01,9.995960434381927495e-01
4.024969082791673980e-01,8.303928071931391264e-01
1.848683890394990925e-01,8.106434004728413356e-01
8.712656080905244460e-01,1.349393744848672583e+00
8.484842416054225733e-01,1.217605881765988052e+00
2.421068665740982451e-01,7.251389842640789674e-01
8.815617309698130510e-01,1.330608613041401211e+00
5.546674914626402719e-01,1.066891846092802076e+00
7.562723658020306106e-01,1.402976913980367168e+00
-1.955820809732493615e-01,2.449303617632898611e-01
1.052412472394781418e+00,1.440991103724742928e+00
6.023706125597503291e-01,1.070044743812349708e+00
5.676165900558469701e-01,1.184409679445044272e+00
5.463493278500811678e-01,1.126126618888678710e+00
2.803130555188702022e-01,5.931020362769660048e-01
3.873023724621806330e-01,9.046050753515622045e-01
1.192881347794506830e+00,1.732254018201606849e+00
6.965799408927219050e-01,1.063744153963087857e+00
1.388500636735084393e-01,5.349241575160059714e-01
3.996791893050843369e-01,1.043511067750970689e+00
5.424900948800592815e-01,1.106831810293916085e+00
8.879063191106004727e-01,1.186434341238531864e+00
8.019453680547440344e-01,1.321708076086133721e+00
5.189752648819579983e-01,1.007904744662441843e+00
7.411857290950083499e-01,1.340538586908710750e+00
7.490692170983354048e-01,1.177562149442866524e+00
8.417021957419256184e-01,1.325755371837688656e+00
4.166294216239975201e-01,8.371444248475934380e-01
9.226487307252179138e-01,1.372229144779323118e+00
4.310174229131014112e-02,6.470169141050993167e-01
4.669128388660073736e-01,7.609645315621811346e-01
5.237085448753779904e-01,8.563753101481901275e-01
-3.029989080564681192e-01,1.496793412527868683e-01
-1.149384319396892229e-01,5.113156392338037426e-01
7.103032181562817238e-01,1.221492878294059281e+00
-1.239417977262657899e-01,3.993170245514192640e-01
-2.000983873616655195e-01,2.624893053116889030e-01
8.520791003602063984e-01,1.366211944961789548e+00
-4.271225436440717615e-02,3.480536993056131401e-01
8.154710613053463009e-01,1.350412762297596325e+00
5.984346950921397568e-01,1.052826167961971482e+00
-5.133976742510504288e-02,5.915855926253132946e-01
-1.119959391421804229e-01,5.501178623457462225e-01
1.328745154113533666e-01,7.168659471729319499e-01
8.385687957189076336e-01,1.200729529732029288e+00
7.591156835433341410e-01,1.489659616840808054e+00
4.335221483687520250e-01,9.667712109074847460e-01
7.449217868544917298e-01,1.182279104726196461e+00
1.234128660535394051e+00,1.647916426471529583e+00
1.054999448010407015e+00,1.676031335563959557e+00
4.834130173902609351e-01,8.623001644257222154e-01
5.094551139185767852e-01,9.688792151504160843e-01
1.002002707805526693e+00,1.403896303448524563e+00
4.595769925183058602e-01,9.332152140371501314e-01
5.323904535216653633e-01,8.460605633984593643e-01
9.427165007063147417e-01,1.381963887905704347e+00
3.577870151697436496e-01,9.058244880288968126e-01
7.163633641615503311e-01,1.202056934080242279e+00
3.097848645074038343e-01,9.807846625360798765e-01
9.251536363785526351e-01,1.385085847081758414e+00
1.368285898226079711e+00,1.879978889846663614e+00
7.146522946347153571e-01,1.365847174599461589e+00
-2.640067531545098323e-02,4.836764842803151776e-01
4.253149606615758693e-01,8.684921992316184669e-01
5.282818824642059319e-01,1.146651162862816875e+00
5.102269307830122891e-01,9.000677652948315677e-01
1.172309675071595780e+00,1.660097310663577019e+00
8.470787941144708455e-01,1.343128594785720775e+00
-1.693712293168431193e-01,3.374348511681697360e-01
7.803872702910557013e-01,1.218113009962148219e+00
4.166507949623144968e-01,9.988772471990248203e-01
