Dimension 1,Dimension 2
0.633523754,1.391359795
0.516904698,1.179260456
0.276413271,0.979213726
0.990148637,1.82488909
0.320764964,1.123368989
0.420191826,1.152223332
0.792063815,1.488076045
0.848316431,1.661059394
0.744274613,1.504186151
0.613654472,1.45603568
0.935783784,1.646588286
0.263158628,0.98947657
0.254819458,1.007902088
0.732943978,1.483841265
0.465435057,1.262458551
0.567602855,1.409483679
0.874713785,1.571315548
0.590288501,1.36736455
0.65105817,1.307131679
0.999857181,1.769226885
0.580213714,1.390280362
0.96645146,1.688409754
0.650713676,1.412803724
0.55318297,1.272180306
0.729302948,1.409024382
0.503777095,1.240083364
0.90217564,1.606089741
0.675024767,1.363144315
1.132612575,1.893577387
0.72547073,1.473135879
0.416872133,1.256613126
0.754175769,1.537428295
0.850401661,1.601667726
0.912324978,1.69982984
0.483341399,1.219589023
0.876308951,1.584670295
0.884806112,1.632343107
0.687195327,1.460481718
1.069361482,1.779819331
0.133449104,0.890276761
0.76588006,1.451931701
0.69388585,1.478373419
0.966312939,1.781842544
1.079816396,1.908531506
1.169201049,1.919039254
1.264327934,2.028885457
1.128486654,1.930711303
0.64283638,1.461871885
0.47911396,1.207820582
0.764531702,1.505709044
1.041487521,1.769235247
0.698805466,1.45305708
1.062086163,1.87847006
1.2958828,2.016903299
0.09539339,0.748171682
0.445320186,1.225564041
0.699153559,1.401986412
0.501511762,1.230384782
1.013539639,1.815307467
0.454529979,1.231508951
0.658773401,1.406569434
1.085762912,1.864430733
0.353228197,1.120748369
0.507357975,1.250764121
0.814115026,1.582627091
0.604608233,1.375621383
0.458928691,1.243374359
0.403166996,1.178052328
1.02459317,1.721653972
0.724102681,1.530486698
0.522385653,1.277599044
0.908135705,1.646045422
0.300984563,1.084482853
1.227459829,1.950235151
0.752578335,1.550783821
0.670206533,1.426896166
0.935268745,1.700126128
0.253585511,0.993913289
1.163192276,1.82642598
0.870454423,1.641616468
0.734734018,1.48641881
1.421351116,2.197677221
1.148936231,1.950462033
0.832380329,1.548993047
0.869147482,1.599448354
0.664955152,1.458051391
1.07847084,1.86676303
0.439919527,1.225779987
0.892857347,1.654946174
0.555711682,1.38532958
0.382553613,1.179582073
1.203324745,2.020751609
0.879722081,1.604806307
0.591097005,1.394985863
0.867524305,1.623263274
0.648469332,1.405982394
1.107905948,1.849881566
0.646766596,1.399495206
1.090328278,1.713245085
0.64148036,1.405257808
1.406328104,2.178583722
0.862726085,1.573845338
0.547265975,1.305320517
1.171351415,1.876379702
0.998748351,1.704691965
0.313582407,1.134144905
0.689066541,1.492974287
0.495207207,1.353442687
0.517556537,1.203811521
1.07640052,1.926142428
0.727762452,1.480996967
0.889675635,1.659895527
1.034528829,1.767746135
1.130498329,1.824733988
0.579494898,1.386962699
0.534291113,1.409437101
0.585018363,1.355421853
0.954819023,1.744056296
0.421418965,1.247420174
0.648991951,1.446764805
0.774000875,1.599286721
0.735424096,1.575488052
0.839864093,1.536014111
0.432749989,1.105201391
0.122105514,0.897595251
0.863124518,1.655098761
0.556165073,1.330546298
0.652680117,1.437229033
0.720108513,1.475313464
0.889300019,1.583328214
0.581949414,1.316054441
0.887557641,1.660125481
0.788261817,1.427043284
0.874900956,1.588764096
0.296251064,1.071329637
0.455340381,1.254113532
0.904939116,1.761622531
0.427893723,1.07323255
0.829764089,1.652346705
0.998427685,1.721098213
0.702782585,1.464007693
0.391697822,1.079202141
0.9262271,1.710301807
0.89104268,1.552988877
0.290980154,0.931978455
0.631430243,1.406859624
0.616790145,1.413014787
0.790496094,1.475663712
1.274558784,1.992234944
0.90869504,1.643478316
0.582406953,1.356881188
1.097194992,1.839150695
0.752888182,1.472263914
0.870975657,1.66214161
0.528104801,1.23691842
0.863469001,1.58462903
0.322239825,1.162651161
0.90105457,1.740852244
0.47345902,1.305145339
0.665524625,1.384051312
0.631145087,1.442104696
0.876681299,1.580608397
1.283818978,1.994302691
0.305257482,1.059490118
0.988651685,1.730856142
1.06320069,1.782510402
0.963429003,1.647911758
0.598048166,1.351277327
0.578916986,1.300859528
0.777479513,1.579294264
0.964794604,1.682804746
0.594465477,1.363061381
0.772629293,1.542912191
0.078917468,0.823829049
0.636129557,1.383679066
0.530822325,1.200024127
0.960104383,1.653082118
0.730566279,1.51519791
1.389410805,2.110951018
1.134493345,1.957760819
0.510866936,1.178764878
0.957995469,1.733382651
1.271327079,1.997637364
0.712333914,1.544096276
0.90615662,1.653617893
0.486075662,1.307834721
1.192128452,1.914612507
0.010533182,0.728253127
1.085341828,1.862234121
0.657206262,1.390160932
0.827705458,1.552753372
0.547976037,1.362839227
0.675684489,1.391806117
1.004586238,1.816360622
0.721451402,1.459409896
0.638875883,1.361873009
1.299906656,2.066349711
1.094358837,1.82664989
0.793071143,1.578521188
1.328552596,2.003432752
0.769515513,1.523616342
0.763095673,1.411960023
0.961014889,1.73413853
0.919994525,1.73686667
0.586031854,1.318027724
0.695426115,1.423034606
1.118116722,1.848934641
0.870180967,1.707691555
0.436650794,1.308025891
0.200603809,0.970073775
0.911961318,1.685940529
1.183196692,2.009990395
0.656842124,1.420817417
0.555670565,1.393043538
0.72310234,1.430783316
0.729167375,1.534987561
0.439382406,1.215205276
0.784745576,1.544465399
0.97322734,1.760313644
0.417513596,1.105651089
0.710515636,1.495755921
0.820014715,1.558482298
0.807574954,1.612197293
0.985299235,1.763016123
1.078558396,1.864058541
1.283074684,2.062764969
0.780642467,1.521748843
0.945325012,1.734167703
0.435893445,1.071388383
1.025390987,1.746027968
0.718425717,1.40583585
0.398624327,1.184429956
0.819431282,1.518317826
0.673690707,1.457765585
0.679908695,1.423334733
1.091854391,1.887054927
0.791200579,1.527588833
0.902040085,1.627715081
0.617723404,1.46811884
0.750490363,1.529065324
0.703136548,1.414852261
0.99752598,1.719426744
0.638347685,1.39670578
0.604947252,1.356669767
0.872405248,1.664803695
1.019352622,1.6539573
0.263026315,0.956877782
1.201631238,1.87690201
0.367352794,1.195738157
0.744756817,1.411872855
0.850333398,1.544514687
1.172448367,1.92410298
0.29639244,1.056789609
0.487555722,1.230117356
0.69148407,1.474669812
0.832458329,1.604432679
1.244567124,2.108063198
0.518103376,1.399898612
0.847891175,1.628346135
1.062721755,1.838012107
0.77913178,1.64535526
0.543792233,1.297812629
0.688571731,1.417621397
0.699738876,1.516169739
1.079527016,1.783245185
1.003866629,1.724725851
0.399928222,1.081380522
1.218300759,2.009432545
0.674775365,1.459933472
0.589746141,1.326873479
0.948102288,1.677190241
1.142861592,2.000784505
1.073030486,1.84627349
1.155236053,1.939827959
0.713165266,1.362947836
0.497037054,1.293564387
1.12006324,1.904268543
0.870163098,1.591783931
0.135520305,0.787801072
0.734773637,1.456518747
1.651552659,2.396765319
0.761036058,1.488729513
0.467961442,1.205363933
0.722040764,1.464329522
0.718565165,1.486373699
0.442838514,1.204206924
0.469641059,1.239852448
0.894447722,1.615744057
0.543821847,1.226895974
0.440743319,1.225213216
1.001852488,1.73851131
0.875296543,1.559485507
0.61788118,1.393020198
0.372940975,1.16770275
0.321019694,1.022966297
0.963386042,1.675029867
0.847287249,1.539460049
0.731759485,1.484441091
0.40461212,1.26587581
1.106328656,1.813366186
0.848362694,1.605529172
0.820918797,1.570034896
1.050091355,1.730510371
1.076267131,1.825945319
-0.003573239,0.704729081
0.758394531,1.45971559
0.317505658,1.040003573
0.926379382,1.635623202
0.883645393,1.680963683
0.763242413,1.541006775
0.320405565,1.099226389
1.109573092,1.836868419
0.648108121,1.425449465
1.008689438,1.795109249
0.959624726,1.72867742
0.171896079,0.945008046
0.931929198,1.69802939
0.614299221,1.348813246
0.714029122,1.479137863
0.364354626,1.060011404
0.434676628,1.143389994
0.680504781,1.456837909
0.522964365,1.290215572
0.665604041,1.393225421
0.119305674,0.897211055
0.720535285,1.494141506
0.937985906,1.705405351
1.686981767,2.398308564
0.576764867,1.345870942
0.652606608,1.331320495
0.737085522,1.489550462
0.816142355,1.470505204
0.441241327,1.188584582
0.562204463,1.42774083
0.910018809,1.668778198
0.967816634,1.669605807
1.035431462,1.778171621
0.779878375,1.536040377
0.846346549,1.607777601
0.115872294,0.84443093
0.705397273,1.394427124
1.229511825,1.92697328
1.118093412,1.895409615
0.744103281,1.578942208
0.37635278,1.202683019
0.803696148,1.501642138
0.526518109,1.294077914
0.643186513,1.458058309
0.676416306,1.431156608
0.309650224,1.083212775
1.697549792,2.464735626
0.923600637,1.578129174
0.568155869,1.282014368
1.337467792,2.088818234
1.161143877,1.921470556
0.678566343,1.529128607
0.567278452,1.333165968
0.75086855,1.524705319
0.795522757,1.50199654
1.32802059,2.032375551
1.158124027,1.926523281
0.411718299,1.185120719
0.577468126,1.396386258
0.893343755,1.564473013
0.676788022,1.518277758
0.820243662,1.635493272
1.078777437,1.771822764
0.78192965,1.681239786
0.880319323,1.636206362
0.895751727,1.698417563
1.070205565,1.729194979
0.728150235,1.370809482
1.060637698,1.739231789
0.774876796,1.505506799
0.330750447,1.05519483
0.648246038,1.392194597
0.186648426,0.938803317
0.46138945,1.135699293
0.653635922,1.421407678
0.777752512,1.550440429
0.391319168,1.0682822
0.820419786,1.54656211
1.293991019,2.090102489
0.599472598,1.380661404
1.003619746,1.69792701
0.735912588,1.4456616
0.942590324,1.636540571
0.51481297,1.256567298
0.895294413,1.622024544
0.770549002,1.573693378
0.513061584,1.261911023
0.727760752,1.377894415
1.058586981,1.817848184
0.529058892,1.302998193
0.583187668,1.303405456
0.799772129,1.547555866
0.304962394,1.018197613
1.257862444,2.079741268
0.537885129,1.285299854
0.329842761,1.164259844
0.562365134,1.314633652
0.379605511,1.053200773
1.205643821,1.931180128
0.457558825,1.191700174
0.57534417,1.352597153
0.955408984,1.750132501
0.883223182,1.625308092
0.635715342,1.363480439
0.945685215,1.691720918
0.787462349,1.530220959
0.651091037,1.370708085
0.579954006,1.401745796
0.484858894,1.214375287
0.719628755,1.519997839
0.774485589,1.53880371
0.858847415,1.625298244
1.008607596,1.802872139
1.063201629,1.812909752
0.586049336,1.257771357
0.545249283,1.38896431
0.471912276,1.236286345
0.46022349,1.176517285
0.7789498,1.442217125
0.425758652,1.218014445
0.640588368,1.42878708
0.38636154,1.137045357
0.897084753,1.579537507
0.886880858,1.581359958
0.599863081,1.333087579
0.958555437,1.743663143
0.58338057,1.337838443
0.726615602,1.430251382
0.947361675,1.703793935
0.550633535,1.359278023
0.683146842,1.425053056
0.891097899,1.600765147
0.62783883,1.359328588
0.270672997,1.026851217
0.260232655,1.002839328
0.462308951,1.290045807
1.417348325,2.082357204
0.34791554,1.122000966
0.735242527,1.445470451
0.77781076,1.430051855
1.132797365,1.873213601
0.730271175,1.419155743
0.670556296,1.424447943
0.73826847,1.397484687
0.621413557,1.329773001
0.655433317,1.486012237
0.607349542,1.373545394
0.66835063,1.394369924
1.164890016,1.888856215
0.880553817,1.680175138
0.932051622,1.584241924
0.777705654,1.511514383
0.789998277,1.524254117
0.877216878,1.652766889
0.75272186,1.497769878
0.918195215,1.69345494
1.110469219,1.832104378
0.827871442,1.566746331
1.099223297,1.755424969
0.71609624,1.468530754
0.814667321,1.575849962
0.763719751,1.444407476
0.963880485,1.657639504
0.752789719,1.422840547
0.964802762,1.659152298
0.799707615,1.623732737
0.429016316,1.163460602
0.819798691,1.534601571
0.519758105,1.297589585
0.567381703,1.321836366
0.878097626,1.658058128
0.60027037,1.333176917
0.927469491,1.614937303
1.026612572,1.787135823
1.066823198,1.862177557
0.451935411,1.230569524
0.862262952,1.569603695
0.472228386,1.222385781
0.775104921,1.627349057
0.623710268,1.410820954
0.797075356,1.64669817
0.669350063,1.365201888
0.518301358,1.240721748
1.258359128,1.988971781
0.630496333,1.414070067
0.549135466,1.173633705
1.028978669,1.756355541
0.729302669,1.430698507
0.668311291,1.44859938
0.614522934,1.425888825
0.660121994,1.371388593
0.281045441,1.082964021
0.405952621,1.174436019
0.607197302,1.407053609
0.661609073,1.522896017
0.822776012,1.691811932
0.815682032,1.614805862
1.171040506,1.786534739
0.919364484,1.65388286
0.900167227,1.653428046
0.916705198,1.62396382
1.08343023,1.739309352
1.09702398,1.821154851
1.355305351,2.109816611
1.227152767,2.029059595
0.597081068,1.334147263
0.575364605,1.318460577
0.426327368,1.210245767
1.311961871,2.022310054
0.854340831,1.636878987
1.168883421,1.940972874
0.246534941,0.997893523
0.318211702,1.109309387
1.536271135,2.307408894
0.404906095,1.256912691
0.602270526,1.348669056
0.633583555,1.296211661
1.057100228,1.902035871
0.920193584,1.615972074
0.594944784,1.431574828
0.517170825,1.267938657
0.637708136,1.434397167
0.419540665,1.192464498
1.027254494,1.781345526
1.109152847,1.811028806
0.919414423,1.616820644
0.537926147,1.186527721
1.045350338,1.833373642
0.907030601,1.632211301
0.793416272,1.656160724
0.606837945,1.371288911
0.581662782,1.385258916
0.88345169,1.687562988
0.286225997,1.052346078
1.140006612,1.942922052
0.883250549,1.70419076
0.61309921,1.398476046
1.445889344,2.166093878
0.730535088,1.404304173
0.811800375,1.573103935
0.589497487,1.288237811
0.644062684,1.527485647
0.977143761,1.732986899
0.672682252,1.397470519
0.618994442,1.42902764
0.305757202,1.130045742
0.205831218,0.946884425
1.038499443,1.773321836
0.831791584,1.633899419
0.728390625,1.534138433
0.782934204,1.549117378
0.446319633,1.135546334
0.65210448,1.461276248
0.1554219,0.875713312
0.671609696,1.384383288
0.321630573,1.023370417
0.547247462,1.252327226
0.683907284,1.446874909
0.966747035,1.758604128
-0.057220339,0.629646309
1.010748742,1.785803085
0.411877322,1.243516117
0.885425128,1.674712467
0.699070519,1.440806901
0.273895906,1.034387801
0.984673339,1.68327132
0.950009876,1.639109225
0.400290119,1.188419791
1.236021404,1.817027358
0.65405084,1.38943597
0.698135246,1.360721047
0.42862896,1.126607918
0.884383877,1.556099634
0.805169944,1.625219173
0.994143662,1.78219198
0.171004086,0.968158444
0.372673608,1.182692773
0.745725247,1.532416048
0.529612246,1.329475693
1.056285788,1.843672423
0.614479379,1.406062799
1.014340527,1.738245744
0.83862031,1.562612107
0.899107124,1.714639557
0.299367837,1.048927904
0.845474947,1.697046215
1.287517873,2.019757125
0.865178241,1.676646104
0.698701989,1.442384312
1.246738592,1.957406642
1.08034344,1.822431554
0.344046566,1.087763467
0.506503544,1.318628594
0.560458711,1.375716933
1.085060553,1.802762737
1.179431035,1.965397345
0.854341974,1.683032275
1.148183154,1.934853655
0.870196536,1.592175256
1.372248947,2.099332128
1.157327287,1.97952508
0.669170987,1.403981118
0.767178641,1.591821376
1.306104225,2.039939995
0.862014321,1.640966952
1.103555275,1.707116594
0.70990654,1.524169087
0.849653837,1.592843077
0.184573782,0.913869041
0.667848654,1.44129497
-0.064375641,0.790513467
0.223731371,0.947765884
0.907377326,1.665365725
0.80576801,1.599948902
0.27987297,1.012736382
0.290682449,1.06383471
0.745471289,1.46553639
0.737657301,1.523661392
0.973944293,1.756435626
0.723574248,1.484661253
1.062187226,1.756479678
0.177109452,0.962874858
0.466972012,1.215847887
0.597470486,1.25935564
0.786709708,1.47383355
0.415097021,1.19230124
0.590933159,1.399357824
1.444819833,2.15832897
0.770620562,1.537907455
0.805293537,1.641330226
1.257733005,2.044131726
0.542910205,1.250419276
0.775033491,1.519466971
1.418505464,2.108617741
0.817696325,1.509267016
0.641386985,1.383007173
0.246485066,0.943712572
0.589127735,1.330532237
1.523162147,2.223713569
0.745850378,1.495546016
0.345186888,1.062066892
1.090877979,1.869280608
0.846641659,1.49705334
1.136995298,1.857951185
0.691098535,1.413877174
0.602233165,1.293524272
0.628304476,1.396767062
0.918912951,1.618433294
0.656164925,1.491070682
0.561182978,1.260873559
0.960559933,1.675118038
0.704915,1.514756938
0.481245564,1.20941338
0.892187862,1.680590529
0.485077063,1.342365232
0.96061342,1.65324744
0.961039442,1.623268439
0.369412447,1.14048891
0.76674643,1.48762282
0.565333558,1.371789385
0.503115626,1.194886712
1.18549934,1.98045284
0.747526607,1.502266935
0.31297015,1.102570838
0.763384247,1.528010727
0.596663481,1.346836603
1.118043996,1.799149751
0.92997267,1.686729237
0.975379195,1.658459729
0.601075573,1.271625114
0.615746467,1.435192257
0.122526299,0.866412388
0.515929049,1.298396817
0.591597099,1.365119193
0.824808782,1.527289473
1.037409438,1.803178976
0.363129666,1.091330272
0.59785575,1.438708618
0.971967347,1.747846454
1.038051252,1.778733983
1.077628936,1.905054493
0.402152832,1.207172282
0.449859759,1.275404158
0.513872284,1.243467046
0.630154796,1.415597222
0.642567226,1.319115741
0.372106635,1.101291477
0.622305905,1.34738571
0.448437692,1.095488936
0.617257792,1.439419897
0.604465508,1.328221908
0.524701209,1.216837057
0.993136284,1.722613422
0.930946527,1.678259828
0.700969416,1.514842045
0.496231598,1.310484452
0.74165617,1.423629631
0.216623809,0.922215237
0.881699682,1.570226475
0.597943098,1.409464906
0.918869437,1.661908974
1.110685071,1.789399289
1.059291646,1.739485389
0.443600013,1.183505908
0.101673746,0.921128166
0.987341515,1.65516019
1.055164795,1.823419721
0.985755649,1.761599444
0.908662097,1.657633581
1.026866325,1.787617234
0.73426566,1.431290165
1.260596504,2.034910529
1.254203236,2.024188948
0.800715515,1.553354604
0.642188487,1.352667436
1.079252775,1.812362835
0.972369357,1.816465772
0.267889347,1.010726733
1.252034099,2.051832781
0.868746637,1.585045783
0.606010106,1.407678749
0.196218093,1.012402036
0.580893795,1.345550528
0.576209197,1.380857234
0.633828908,1.403613397
1.199711152,1.915501943
0.566895905,1.213407364
1.074465368,1.91391429
0.824900858,1.618941738
0.831970075,1.653293624
0.916475251,1.699169022
0.657097214,1.401038494
0.446909283,1.202776386
0.457705019,1.182745637
0.230256359,1.058661047
1.420856964,2.171195499
0.693916987,1.350895761
1.025172105,1.731635155
1.153459009,1.907601257
0.933398207,1.671116912
0.476619837,1.234031006
0.640372247,1.348720589
0.869883703,1.665371087
1.00413829,1.759872414
1.111318741,1.84629417
0.513509646,1.205177261
0.966161121,1.705283236
0.966541764,1.706268469
0.817151715,1.589888205
1.132842379,1.867884917
0.793192967,1.608738959
0.456864833,1.196504726
0.468016386,1.202247851
0.391840518,1.109118433
0.876679699,1.615863497
0.514313756,1.242141513
0.963985008,1.75425243
0.870840238,1.680381416
0.519695514,1.266779028
0.981037186,1.762302978
0.304518992,1.081308838
0.176036137,0.903328126
0.761932103,1.503586144
0.670027426,1.581780617
1.234384591,1.919298271
1.355799312,2.122477325
1.270069156,2.085474735
0.079122731,0.885020071
0.583961173,1.293784652
0.579971842,1.25845853
0.48668282,1.229305064
0.884486357,1.733272506
0.788911992,1.567860276
1.021333439,1.796289321
0.743406306,1.482229987
0.783697601,1.467547828
0.343507494,1.164556436
0.545115275,1.253104457
0.589547554,1.307203336
0.930117897,1.70585695
0.798851208,1.551766043
1.63416549,2.444939246
0.937629942,1.618711318
0.616560664,1.3352143
0.717477463,1.517097449
0.403610703,1.215168534
1.260485246,1.95806042
0.110362537,0.840517934
0.425457931,1.136975953
0.534790106,1.27353771
-0.1136658,0.606285789
0.477008872,1.189136658
0.224662941,1.001158944
0.26330751,0.939154445
0.555657195,1.287252431
0.646599461,1.412766903
0.540195206,1.172630268
0.624531654,1.384782109
0.832420266,1.524922162
1.044733619,1.82160237
0.957882329,1.755187867
0.843106473,1.562624548
0.746991822,1.498229906
1.370437274,2.156081686
1.160307693,1.907306753
1.068266744,1.860288263
1.013284048,1.799684582
1.083077702,1.80209081
1.093700002,1.927251448
1.039784122,1.7749252
0.376837368,1.120300774
0.744777754,1.486154251
0.689791307,1.473036046
0.12995856,0.925380771
0.937988282,1.758879131
0.872234523,1.673387153
1.022298336,1.810745776
0.767321175,1.539993658
0.433289226,1.174747271
0.645978974,1.477696667
1.007441111,1.684761711
1.019697131,1.8996127
0.789731762,1.547778149
0.86043725,1.580180693
0.265667838,0.957867209
0.628975545,1.394457664
0.942748738,1.751120002
0.804660099,1.491934822
0.462364834,1.22468776
1.14510491,1.989302143
0.88702922,1.610604126
1.027749186,1.835315045
1.29839662,2.128788758
0.659874637,1.41011467
0.543972823,1.324070512
0.971235034,1.748150764
1.622881193,2.370159838
0.792184822,1.515410994
0.502507836,1.346045517
0.620425798,1.254824954
0.410199009,1.134867329
0.434770544,1.099299987
0.612005887,1.370773137
0.661453135,1.331699818
0.534102063,1.278530305
0.425474484,1.201513879
0.518280891,1.228265549
0.612696663,1.417251776
0.717550458,1.482493593
0.399690581,1.120444123
0.859636103,1.595610378
0.978907421,1.68367608
0.956196858,1.664292826
0.933440097,1.734243859
0.802986554,1.500922941
0.333252592,1.168418294
0.745758632,1.501434351
0.464574763,1.327612288
0.45634637,1.241465939
0.693179267,1.456364227
0.9636755,1.691292486
0.789534235,1.594719968
0.540145971,1.276501652
1.142692243,1.837586196
0.857019479,1.573138928
0.635600493,1.362773463
0.211350179,0.907379571
0.671443027,1.467793373
1.171273802,1.94773081
0.263428002,1.028722258
0.621537568,1.364704907
0.524778184,1.354699935
0.756281898,1.571445667
0.428923927,-0.898444924
0.748750065,-0.925122068
0.673902859,-0.540848169
0.090487955,-0.389394653
0.255382584,-0.157197622
0.580824968,-0.27809087
0.45415501,-0.338540473
0.498441107,-0.509370582
0.673424781,-0.870421591
0.12928027,-0.158028452
0.584047942,-0.637241513
0.379315374,-0.644855408
-0.155615591,0.220819443
0.072401439,-0.043275946
0.299954613,-0.531221822
0.099750545,-0.122949517
0.696136887,-0.666611324
0.21233996,-0.199993753
1.009313853,-0.917529659
0.181147804,-0.141522459
0.324781625,-0.41637676
0.511028307,-0.620018424
0.487186615,-0.478572705
0.340784733,-0.469904592
0.868114833,-0.947249738
0.616988505,-0.820956596
0.55622873,-0.74636381
0.846429834,-0.876297933
0.637108891,-0.510458117
0.07574852,-0.17642873
-0.081103038,0.081733676
-0.022308434,0.287794747
0.367285685,-0.541553331
0.385768298,-0.608497974
0.00231996,-0.110351885
0.650950629,-0.548704114
0.269135235,-0.358181498
0.229830601,-0.087950305
0.602808639,-0.64594096
0.305130568,-0.387037957
0.318653794,-0.117733622
0.338852174,-0.644775145
0.689525876,-0.456345181
-0.200384333,0.304589024
0.037303586,-0.127189775
-0.017943416,-0.110907916
-0.208396046,0.424881873
0.41638813,-0.619936941
0.274952682,-0.241434238
0.454743976,-0.428488451
0.537535344,-0.460753452
-0.088342214,0.083495799
0.037425436,-0.311829456
0.401057181,-0.596859575
0.487772806,-0.660424565
0.596751038,-0.66583887
0.191904827,-0.18778923
0.762333369,-0.667535895
0.866856132,-0.863658865
0.101755536,-0.078595894
0.449969505,-0.4653641
0.348403513,-0.391215234
0.000804415,0.092986182
0.731714848,-0.819978745
0.472481667,-0.674603686
0.322248022,-0.134958056
0.207162106,-0.534307268
0.85028195,-0.880068136
0.158186256,0.054534468
0.592660445,-0.587536798
0.271390901,-0.109862711
0.089181504,-0.272494012
0.564943404,-0.597303269
0.260728801,0.065106681
0.527632388,-0.578694893
0.775438416,-0.676397827
0.758414359,-0.76610127
0.402317402,-0.473874223
0.414191464,-0.383638941
0.597338109,-0.472600056
0.423372174,-0.507199235
0.130347138,-0.083558848
-0.215039233,0.028040116
0.144713865,-0.147344514
0.228389929,-0.305670209
0.424139684,-0.553315538
0.484990688,-0.168136172
0.258777235,0.00539518
0.216590482,0.043515554
0.766353447,-0.730594087
1.033021228,-1.00926353
0.09647779,0.030843589
0.078689457,-0.302248685
0.176611593,-0.100528506
-0.060938851,0.246059879
0.139066072,0.255734457
0.258834569,-0.304317062
0.667673999,-0.568968606
0.725071662,-0.497696943
0.159381884,0.162741431
0.413516923,-0.272183713
0.178553022,-0.2113616
0.404262002,-0.553636571
0.361132543,-0.17374622
0.132099131,-0.141863155
0.295483072,-0.454794671
0.647713561,-0.575109908
0.324904283,-0.332299229
0.238988554,-0.220586961
0.957822513,-0.854107327
0.474897112,-0.652184506
0.855634746,-0.84185756
0.41904281,-0.312332851
0.702705141,-0.681107157
0.466142586,-0.580911522
0.045567983,-0.150615648
0.087741188,-0.086369836
0.550951881,-0.510810038
0.144171577,-0.081853349
0.326842221,-0.11618336
0.966256537,-1.015216351
0.13025946,-0.12963131
0.413603577,-0.706386068
0.849770371,-0.779367771
0.667068859,-0.727203962
0.322231622,-0.125867
0.547267406,-0.406574439
0.25043864,-0.254178502
0.737652572,-0.828845179
0.532902859,-0.534160752
0.132579452,-0.102422798
0.374253861,-0.455121229
0.709529099,-0.845388761
0.34352752,-0.560710925
0.450349772,-0.232418441
0.744957454,-0.481727246
0.625679949,-0.6872882
0.038034499,0.06483628
0.536916668,-0.185663297
0.717616853,-0.684462453
0.290759367,-0.153087826
0.397550645,-0.57504327
0.319622992,-0.391388306
-0.029064087,-0.044821402
0.506338753,-0.509361812
0.459377622,-0.571556277
0.443067793,-0.483513811
0.63790933,-0.497344175
-0.295675005,0.542682504
0.382026729,-0.315370736
0.71616013,-0.441163262
-0.015896794,-0.044174939
0.128243697,-0.160540044
0.2685619,-0.270446729
0.386652544,-0.182764226
0.186439749,-0.286539696
0.255366975,-0.21669045
0.281028958,-0.180808945
-0.160410186,0.191047877
0.59602355,-0.385988576
0.434831083,-0.444306253
0.495140181,-0.604718091
0.48840155,-0.386589098
0.761637549,-0.77355465
0.550492994,-0.293692009
0.680293048,-0.522059378
0.901219564,-0.874299257
0.307483266,-0.267673712
0.312967811,-0.297614027
0.401433873,-0.248398626
-0.285118505,0.519017159
0.763758484,-0.771588387
0.526446333,-0.428038752
-0.220678633,-0.146722295
0.012092272,-0.042892341
0.049099837,0.112495791
0.654919926,-0.789873372
1.031281343,-1.257785275
0.586698475,-0.709543623
0.397094719,-0.137194358
0.552661057,-0.793328694
0.127432519,-0.111377021
0.85991462,-0.568592444
0.166762464,0.177540319
0.439463768,-0.411008241
0.680010983,-0.760212096
0.581279058,-0.655057985
0.048270883,-0.195143958
0.41800832,-0.214753842
0.370281986,-0.387277448
0.93600359,-1.066831313
0.113353421,-0.13374387
0.176056401,-0.206396744
0.271633944,-0.477788348
0.380253298,-0.493533709
0.372267625,-0.539337544
0.59721897,-0.565366472
0.659806327,-0.468432642
0.082259821,-0.053393923
0.466431778,-0.497828682
0.62093633,-0.549319586
0.548352539,-0.424696844
0.811736348,-0.879424466
0.758987091,-0.943809928
0.126710094,-0.083596847
0.351502122,-0.445210671
0.374513239,-0.286693776
0.288599362,-0.327647239
0.483278303,-0.530443785
0.905365212,-0.778205534
0.183987456,-0.193164487
-0.146753988,0.228431724
0.021326415,-0.140889589
0.258301664,-0.412543657
0.325180422,-0.435714221
0.754011764,-0.796476983
0.363819491,-0.268056203
0.03635693,-0.255420972
0.680973285,-0.869670992
-0.12607927,0.058008332
0.441286583,-0.500593151
0.32268077,-0.181964185
0.778759439,-0.678440332
0.324065705,-0.333276337
0.274288086,-0.236933232
0.180931124,-0.26267559
0.510599347,-0.710738632
0.642260845,-0.546786792
0.318104109,-0.417527924
0.737741179,-0.780575641
0.10539688,-0.084460777
0.731952139,-0.949850894
0.122554531,-0.125750766
0.069149607,-0.160990486
0.107254749,-0.071512653
0.053472649,-0.324563791
0.075296354,0.101011137
0.77203475,-0.450731335
0.480948486,-0.499701448
0.457886985,-0.154743756
0.476190062,-0.824465876
1.094101374,-1.194293793
0.46175999,-0.511000396
-0.124002165,0.439427124
-0.133472117,0.07798007
0.592069885,-0.645333881
-0.104121636,0.227386524
0.342543153,-0.611595809
0.207691713,0.00319089
0.39712577,-0.505415089
0.494901068,-0.493203726
0.841791503,-0.556474729
0.077568532,-0.039495575
-0.081937247,0.134957239
0.768564521,-1.021596832
0.111213936,-0.006099634
-0.204982676,0.137655838
0.098521379,-0.177999957
1.022922629,-1.024215931
-0.258112689,0.22977614
0.661323008,-0.599115843
0.093165127,-0.037462026
0.336376116,-0.56550131
-0.336412096,0.748395531
-0.180592763,0.254393379
0.048124936,-0.09772069
